detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
149	412.7359045	442.6056086	489.9314661	509.8699234	559.7465732	619.6560146	664.6291791	680.8781893	708.3868082	753.4293209	761.5658042	778.4681414	864.9352625	885.0035248	900.0595425
150	412.7345170	442.6042212	489.9300787	509.8685359	559.7451858	619.6546271	664.6277916	680.8768018	708.3854207	753.4279335	761.5644167	778.4667540	864.9338750	885.0021374	900.0581551
151	412.7331295	442.6028337	489.9286912	509.8671484	559.7437983	619.6532396	664.6264041	680.8754143	708.3840332	753.4265460	761.5630293	778.4653665	864.9324875	885.0007499	900.0567676
152	412.7317420	442.6014462	489.9273037	509.8657610	559.7424108	619.6518522	664.6250167	680.8740269	708.3826458	753.4251585	761.5616418	778.4639790	864.9311001	884.9993624	900.0553801
153	412.7303546	442.6000588	489.9259162	509.8643735	559.7410234	619.6504647	664.6236292	680.8726394	708.3812583	753.4237710	761.5602543	778.4625916	864.9297126	884.9979749	900.0539927
154	412.7289671	442.5986713	489.9245288	509.8629860	559.7396359	619.6490772	664.6222417	680.8712519	708.3798708	753.4223836	761.5588668	778.4612041	864.9283251	884.9965875	900.0526052
155	412.7275796	442.5972838	489.9231413	509.8615985	559.7382484	619.6476897	664.6208542	680.8698645	708.3784834	753.4209961	761.5574794	778.4598166	864.9269376	884.9952000	900.0512177
156	412.7261922	442.5958964	489.9217538	509.8602111	559.7368610	619.6463023	664.6194668	680.8684770	708.3770959	753.4196086	761.5560919	778.4584291	864.9255502	884.9938125	900.0498303
157	412.7248047	442.5945089	489.9203664	509.8588236	559.7354735	619.6449148	664.6180793	680.8670895	708.3757084	753.4182212	761.5547044	778.4570417	864.9241627	884.9924251	900.0484428
158	412.7234172	442.5931214	489.9189789	509.8574361	559.7340860	619.6435273	664.6166918	680.8657021	708.3743210	753.4168337	761.5533170	778.4556542	864.9227752	884.9910376	900.0470553
159	412.7220298	442.5917339	489.9175914	509.8560487	559.7326985	619.6421399	664.6153044	680.8643146	708.3729335	753.4154462	761.5519295	778.4542667	864.9213878	884.9896501	900.0456678
160	412.7206423	442.5903465	489.9162040	509.8546612	559.7313111	619.6407524	664.6139169	680.8629271	708.3715460	753.4140588	761.5505420	778.4528793	864.9200003	884.9882627	900.0442804
161	412.7192548	442.5889590	489.9148165	509.8532737	559.7299236	619.6393649	664.6125294	680.8615396	708.3701585	753.4126713	761.5491546	778.4514918	864.9186128	884.9868752	900.0428929
162	412.7178673	442.5875715	489.9134290	509.8518863	559.7285361	619.6379775	664.6111420	680.8601522	708.3687711	753.4112838	761.5477671	778.4501043	864.9172254	884.9854877	900.0415054
163	412.7164799	442.5861841	489.9120415	509.8504988	559.7271487	619.6365900	664.6097545	680.8587647	708.3673836	753.4098963	761.5463796	778.4487169	864.9158379	884.9841002	900.0401180
164	412.7150924	442.5847966	489.9106541	509.8491113	559.7257612	619.6352025	664.6083670	680.8573772	708.3659961	753.4085089	761.5449921	778.4473294	864.9144504	884.9827128	900.0387305
165	412.7137049	442.5834091	489.9092666	509.8477238	559.7243737	619.6338150	664.6069795	680.8559898	708.3646087	753.4071214	761.5436047	778.4459419	864.9130629	884.9813253	900.0373430
166	412.7123175	442.5820217	489.9078791	509.8463364	559.7229863	619.6324276	664.6055921	680.8546023	708.3632212	753.4057339	761.5422172	778.4445544	864.9116755	884.9799378	900.0359556
167	412.7109300	442.5806342	489.9064917	509.8449489	559.7215988	619.6310401	664.6042046	680.8532148	708.3618337	753.4043465	761.5408297	778.4431670	864.9102880	884.9785504	900.0345681
168	412.7095425	442.5792467	489.9051042	509.8435614	559.7202113	619.6296526	664.6028171	680.8518274	708.3604463	753.4029590	761.5394423	778.4417795	864.9089005	884.9771629	900.0331806
169	412.7081551	442.5778592	489.9037167	509.8421740	559.7188238	619.6282652	664.6014297	680.8504399	708.3590588	753.4015715	761.5380548	778.4403920	864.9075131	884.9757754	900.0317931
170	412.7067676	442.5764718	489.9023293	509.8407865	559.7174364	619.6268777	664.6000422	680.8490524	708.3576713	753.4001841	761.5366673	778.4390046	864.9061256	884.9743880	900.0304057
171	412.7053801	442.5750843	489.9009418	509.8393990	559.7160489	619.6254902	664.5986547	680.8476649	708.3562838	753.3987966	761.5352799	778.4376171	864.9047381	884.9730005	900.0290182
172	412.7039926	442.5736968	489.8995543	509.8380116	559.7146614	619.6241028	664.5972673	680.8462775	708.3548964	753.3974091	761.5338924	778.4362296	864.9033507	884.9716130	900.0276307
173	412.7026052	442.5723094	489.8981668	509.8366241	559.7132740	619.6227153	664.5958798	680.8448900	708.3535089	753.3960216	761.5325049	778.4348422	864.9019632	884.9702255	900.0262433
174	412.7012177	442.5709219	489.8967794	509.8352366	559.7118865	619.6213278	664.5944923	680.8435025	708.3521214	753.3946342	761.5311174	778.4334547	864.9005757	884.9688381	900.0248558
175	412.6998302	442.5695344	489.8953919	509.8338491	559.7104990	619.6199403	664.5931048	680.8421151	708.3507340	753.3932467	761.5297300	778.4320672	864.8991882	884.9674506	900.0234683
176	412.6984428	442.5681470	489.8940044	509.8324617	559.7091116	619.6185529	664.5917174	680.8407276	708.3493465	753.3918592	761.5283425	778.4306797	864.8978008	884.9660631	900.0220809
177	412.6970553	442.5667595	489.8926170	509.8310742	559.7077241	619.6171654	664.5903299	680.8393401	708.3479590	753.3904718	761.5269550	778.4292923	864.8964133	884.9646757	900.0206934
178	412.6956678	442.5653720	489.8912295	509.8296867	559.7063366	619.6157779	664.5889424	680.8379527	708.3465716	753.3890843	761.5255676	778.4279048	864.8950258	884.9632882	900.0193059
179	412.6942804	442.5639845	489.8898420	509.8282993	559.7049491	619.6143905	664.5875550	680.8365652	708.3451841	753.3876968	761.5241801	778.4265173	864.8936384	884.9619007	900.0179184
180	412.6928929	442.5625971	489.8884546	509.8269118	559.7035617	619.6130030	664.5861675	680.8351777	708.3437966	753.3863094	761.5227926	778.4251299	864.8922509	884.9605133	900.0165310
181	412.6915054	442.5612096	489.8870671	509.8255243	559.7021742	619.6116155	664.5847800	680.8337902	708.3424091	753.3849219	761.5214052	778.4237424	864.8908634	884.9591258	900.0151435
182	412.6901179	442.5598221	489.8856796	509.8241369	559.7007867	619.6102281	664.5833926	680.8324028	708.3410217	753.3835344	761.5200177	778.4223549	864.8894760	884.9577383	900.0137560
183	412.6887305	442.5584347	489.8842921	509.8227494	559.6993993	619.6088406	664.5820051	680.8310153	708.3396342	753.3821469	761.5186302	778.4209675	864.8880885	884.9563508	900.0123686
184	412.6873430	442.5570472	489.8829047	509.8213619	559.6980118	619.6074531	664.5806176	680.8296278	708.3382467	753.3807595	761.5172427	778.4195800	864.8867010	884.9549634	900.0109811
185	412.6859555	442.5556597	489.8815172	509.8199744	559.6966243	619.6060656	664.5792301	680.8282404	708.3368593	753.3793720	761.5158553	778.4181925	864.8853135	884.9535759	900.0095936
186	412.6845681	442.5542723	489.8801297	509.8185870	559.6952369	619.6046782	664.5778427	680.8268529	708.3354718	753.3779845	761.5144678	778.4168050	864.8839261	884.9521884	900.0082062
187	412.6831806	442.5528848	489.8787423	509.8171995	559.6938494	619.6032907	664.5764552	680.8254654	708.3340843	753.3765971	761.5130803	778.4154176	864.8825386	884.9508010	900.0068187
188	412.6817931	442.5514973	489.8773548	509.8158120	559.6924619	619.6019032	664.5750677	680.8240780	708.3326969	753.3752096	761.5116929	778.4140301	864.8811511	884.9494135	900.0054312
189	412.6804057	442.5501098	489.8759673	509.8144246	559.6910744	619.6005158	664.5736803	680.8226905	708.3313094	753.3738221	761.5103054	778.4126426	864.8797637	884.9480260	900.0040437
190	412.6790182	442.5487224	489.8745799	509.8130371	559.6896870	619.5991283	664.5722928	680.8213030	708.3299219	753.3724347	761.5089179	778.4112552	864.8783762	884.9466386	900.0026563
191	412.6776307	442.5473349	489.8731924	509.8116496	559.6882995	619.5977408	664.5709053	680.8199155	708.3285344	753.3710472	761.5075305	778.4098677	864.8769887	884.9452511	900.0012688
192	412.6762433	442.5459474	489.8718049	509.8102622	559.6869120	619.5963534	664.5695179	680.8185281	708.3271470	753.3696597	761.5061430	778.4084802	864.8756013	884.9438636	899.9998813
193	412.6748558	442.5445600	489.8704174	509.8088747	559.6855246	619.5949659	664.5681304	680.8171406	708.3257595	753.3682722	761.5047555	778.4070928	864.8742138	884.9424761	899.9984939
194	412.6734683	442.5431725	489.8690300	509.8074872	559.6841371	619.5935784	664.5667429	680.8157531	708.3243720	753.3668848	761.5033680	778.4057053	864.8728263	884.9410887	899.9971064
195	412.6720808	442.5417850	489.8676425	509.8060997	559.6827496	619.5921909	664.5653554	680.8143657	708.3229846	753.3654973	761.5019806	778.4043178	864.8714388	884.9397012	899.9957189
196	412.6706934	442.5403976	489.8662550	509.8047123	559.6813622	619.5908035	664.5639680	680.8129782	708.3215971	753.3641098	761.5005931	778.4029303	864.8700514	884.9383137	899.9943315
197	412.6693059	442.5390101	489.8648676	509.8033248	559.6799747	619.5894160	664.5625805	680.8115907	708.3202096	753.3627224	761.4992056	778.4015429	864.8686639	884.9369263	899.9929440
198	412.6679184	442.5376226	489.8634801	509.8019373	559.6785872	619.5880285	664.5611930	680.8102033	708.3188222	753.3613349	761.4978182	778.4001554	864.8672764	884.9355388	899.9915565
199	412.6665310	442.5362351	489.8620926	509.8005499	559.6771997	619.5866411	664.5598056	680.8088158	708.3174347	753.3599474	761.4964307	778.3987679	864.8658890	884.9341513	899.9901690
200	412.6651435	442.5348477	489.8607052	509.7991624	559.6758123	619.5852536	664.5584181	680.8074283	708.3160472	753.3585600	761.4950432	778.3973805	864.8645015	884.9327639	899.9887816
201	412.6637560	442.5334602	489.8593177	509.7977749	559.6744248	619.5838661	664.5570306	680.8060408	708.3146597	753.3571725	761.4936558	778.3959930	864.8631140	884.9313764	899.9873941
202	412.6623685	442.5320727	489.8579302	509.7963875	559.6730373	619.5824787	664.5556432	680.8046534	708.3132723	753.3557850	761.4922683	778.3946055	864.8617266	884.9299889	899.9860066
203	412.6609811	442.5306853	489.8565427	509.7950000	559.6716499	619.5810912	664.5542557	680.8032659	708.3118848	753.3543975	761.4908808	778.3932181	864.8603391	884.9286014	899.9846192
204	412.6595936	442.5292978	489.8551553	509.7936125	559.6702624	619.5797037	664.5528682	680.8018784	708.3104973	753.3530101	761.4894933	778.3918306	864.8589516	884.9272140	899.9832317
205	412.6582061	442.5279103	489.8537678	509.7922250	559.6688749	619.5783162	664.5514807	680.8004910	708.3091099	753.3516226	761.4881059	778.3904431	864.8575641	884.9258265	899.9818442
206	412.6568187	442.5265229	489.8523803	509.7908376	559.6674875	619.5769288	664.5500933	680.7991035	708.3077224	753.3502351	761.4867184	778.3890556	864.8561767	884.9244390	899.9804568
207	412.6554312	442.5251354	489.8509929	509.7894501	559.6661000	619.5755413	664.5487058	680.7977160	708.3063349	753.3488477	761.4853309	778.3876682	864.8547892	884.9230516	899.9790693
208	412.6540437	442.5237479	489.8496054	509.7880626	559.6647125	619.5741538	664.5473183	680.7963286	708.3049475	753.3474602	761.4839435	778.3862807	864.8534017	884.9216641	899.9776818
209	412.6526563	442.5223604	489.8482179	509.7866752	559.6633250	619.5727664	664.5459309	680.7949411	708.3035600	753.3460727	761.4825560	778.3848932	864.8520143	884.9202766	899.9762943
210	412.6512688	442.5209730	489.8468305	509.7852877	559.6619376	619.5713789	664.5445434	680.7935536	708.3021725	753.3446853	761.4811685	778.3835058	864.8506268	884.9188892	899.9749069
211	412.6498813	442.5195855	489.8454430	509.7839002	559.6605501	619.5699914	664.5431559	680.7921661	708.3007850	753.3432978	761.4797811	778.3821183	864.8492393	884.9175017	899.9735194
212	412.6484938	442.5181980	489.8440555	509.7825128	559.6591626	619.5686040	664.5417685	680.7907787	708.2993976	753.3419103	761.4783936	778.3807308	864.8478519	884.9161142	899.9721319
213	412.6471064	442.5168106	489.8426680	509.7811253	559.6577752	619.5672165	664.5403810	680.7893912	708.2980101	753.3405228	761.4770061	778.3793434	864.8464644	884.9147267	899.9707445
214	412.6457189	442.5154231	489.8412806	509.7797378	559.6563877	619.5658290	664.5389935	680.7880037	708.2966226	753.3391354	761.4756186	778.3779559	864.8450769	884.9133393	899.9693570
215	412.6443314	442.5140356	489.8398931	509.7783503	559.6550002	619.5644415	664.5376060	680.7866163	708.2952352	753.3377479	761.4742312	778.3765684	864.8436894	884.9119518	899.9679695
216	412.6429440	442.5126482	489.8385056	509.7769629	559.6536128	619.5630541	664.5362186	680.7852288	708.2938477	753.3363604	761.4728437	778.3751809	864.8423020	884.9105643	899.9665821
217	412.6415565	442.5112607	489.8371182	509.7755754	559.6522253	619.5616666	664.5348311	680.7838413	708.2924602	753.3349730	761.4714562	778.3737935	864.8409145	884.9091769	899.9651946
218	412.6401690	442.5098732	489.8357307	509.7741879	559.6508378	619.5602791	664.5334436	680.7824539	708.2910728	753.3335855	761.4700688	778.3724060	864.8395270	884.9077894	899.9638071
219	412.6387816	442.5084857	489.8343432	509.7728005	559.6494503	619.5588917	664.5320562	680.7810664	708.2896853	753.3321980	761.4686813	778.3710185	864.8381396	884.9064019	899.9624196
220	412.6373941	442.5070983	489.8329558	509.7714130	559.6480629	619.5575042	664.5306687	680.7796789	708.2882978	753.3308106	761.4672938	778.3696311	864.8367521	884.9050145	899.9610322
221	412.6360066	442.5057108	489.8315683	509.7700255	559.6466754	619.5561167	664.5292812	680.7782914	708.2869103	753.3294231	761.4659064	778.3682436	864.8353646	884.9036270	899.9596447
222	412.6346191	442.5043233	489.8301808	509.7686381	559.6452879	619.5547293	664.5278938	680.7769040	708.2855229	753.3280356	761.4645189	778.3668561	864.8339772	884.9022395	899.9582572
223	412.6332317	442.5029359	489.8287933	509.7672506	559.6439005	619.5533418	664.5265063	680.7755165	708.2841354	753.3266481	761.4631314	778.3654687	864.8325897	884.9008520	899.9568698
224	412.6318442	442.5015484	489.8274059	509.7658631	559.6425130	619.5519543	664.5251188	680.7741290	708.2827479	753.3252607	761.4617439	778.3640812	864.8312022	884.8994646	899.9554823
225	412.6304567	442.5001609	489.8260184	509.7644756	559.6411255	619.5505668	664.5237313	680.7727416	708.2813605	753.3238732	761.4603565	778.3626937	864.8298147	884.8980771	899.9540948
226	412.6290693	442.4987735	489.8246309	509.7630882	559.6397381	619.5491794	664.5223439	680.7713541	708.2799730	753.3224857	761.4589690	778.3613062	864.8284273	884.8966896	899.9527074
227	412.6276818	442.4973860	489.8232435	509.7617007	559.6383506	619.5477919	664.5209564	680.7699666	708.2785855	753.3210983	761.4575815	778.3599188	864.8270398	884.8953022	899.9513199
228	412.6262943	442.4959985	489.8218560	509.7603132	559.6369631	619.5464044	664.5195689	680.7685792	708.2771981	753.3197108	761.4561941	778.3585313	864.8256523	884.8939147	899.9499324
229	412.6249069	442.4946110	489.8204685	509.7589258	559.6355756	619.5450170	664.5181815	680.7671917	708.2758106	753.3183233	761.4548066	778.3571438	864.8242649	884.8925272	899.9485449
230	412.6235194	442.4932236	489.8190811	509.7575383	559.6341882	619.5436295	664.5167940	680.7658042	708.2744231	753.3169359	761.4534191	778.3557564	864.8228774	884.8911398	899.9471575
231	412.6221319	442.4918361	489.8176936	509.7561508	559.6328007	619.5422420	664.5154065	680.7644167	708.2730356	753.3155484	761.4520317	778.3543689	864.8214899	884.8897523	899.9457700
232	412.6207444	442.4904486	489.8163061	509.7547634	559.6314132	619.5408546	664.5140191	680.7630293	708.2716482	753.3141609	761.4506442	778.3529814	864.8201025	884.8883648	899.9443825
233	412.6193570	442.4890612	489.8149186	509.7533759	559.6300258	619.5394671	664.5126316	680.7616418	708.2702607	753.3127734	761.4492567	778.3515940	864.8187150	884.8869773	899.9429951
234	412.6179695	442.4876737	489.8135312	509.7519884	559.6286383	619.5380796	664.5112441	680.7602543	708.2688732	753.3113860	761.4478692	778.3502065	864.8173275	884.8855899	899.9416076
235	412.6165820	442.4862862	489.8121437	509.7506009	559.6272508	619.5366921	664.5098566	680.7588669	708.2674858	753.3099985	761.4464818	778.3488190	864.8159400	884.8842024	899.9402201
236	412.6151946	442.4848988	489.8107562	509.7492135	559.6258634	619.5353047	664.5084692	680.7574794	708.2660983	753.3086110	761.4450943	778.3474315	864.8145526	884.8828149	899.9388327
237	412.6138071	442.4835113	489.8093688	509.7478260	559.6244759	619.5339172	664.5070817	680.7560919	708.2647108	753.3072236	761.4437068	778.3460441	864.8131651	884.8814275	899.9374452
238	412.6124196	442.4821238	489.8079813	509.7464385	559.6230884	619.5325297	664.5056942	680.7547045	708.2633234	753.3058361	761.4423194	778.3446566	864.8117776	884.8800400	899.9360577
239	412.6110322	442.4807363	489.8065938	509.7450511	559.6217009	619.5311423	664.5043068	680.7533170	708.2619359	753.3044486	761.4409319	778.3432691	864.8103902	884.8786525	899.9346702
240	412.6096447	442.4793489	489.8052064	509.7436636	559.6203135	619.5297548	664.5029193	680.7519295	708.2605484	753.3030612	761.4395444	778.3418817	864.8090027	884.8772651	899.9332828
241	412.6082572	442.4779614	489.8038189	509.7422761	559.6189260	619.5283673	664.5015318	680.7505420	708.2591609	753.3016737	761.4381570	778.3404942	864.8076152	884.8758776	899.9318953
242	412.6068698	442.4765739	489.8024314	509.7408887	559.6175385	619.5269799	664.5001444	680.7491546	708.2577735	753.3002862	761.4367695	778.3391067	864.8062278	884.8744901	899.9305078
243	412.6054823	442.4751865	489.8010439	509.7395012	559.6161511	619.5255924	664.4987569	680.7477671	708.2563860	753.2988987	761.4353820	778.3377193	864.8048403	884.8731026	899.9291204
244	412.6040948	442.4737990	489.7996565	509.7381137	559.6147636	619.5242049	664.4973694	680.7463796	708.2549985	753.2975113	761.4339945	778.3363318	864.8034528	884.8717152	899.9277329
