detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
753	1715.223431797280	1881.767224824000	1929.679447535290	1927.034240737410	1801.419733329280	1650.131701393810	1531.217052430340	1470.906749621430	1406.214269613810	1266.177381713300	1249.856751202210	1175.735612393850	959.289327337767	929.624049625379	895.159246074087
754	1715.201150329940	1881.653606060870	1929.637207445720	1927.089144893620	1801.459647230020	1650.144193904450	1531.225125977050	1470.927818762320	1406.241921034220	1266.175434225190	1249.862521772450	1175.756300150070	959.282191431858	929.624579906758	895.164857812883
755	1715.178777326710	1881.540244227910	1929.595275394300	1927.143887585570	1801.499557583700	1650.156692377450	1531.233161319150	1470.948888822990	1406.269553170120	1266.173482655080	1249.868361427600	1175.776996105740	959.274963797815	929.625155654938	895.170413575726
756	1715.156316879710	1881.427139331690	1929.553666205030	1927.198507865510	1801.539453690850	1650.169197629760	1531.241151982910	1470.969964563520	1406.297167017260	1266.171532741710	1249.874233793770	1175.797690925190	959.267644448094	929.625779033928	895.175907668367
757	1715.133761778050	1881.314301154310	1929.512367323450	1927.252974079950	1801.579343238730	1650.181704385080	1531.249106381710	1470.991042412830	1406.324761726340	1266.169578971960	1249.880175027970	1175.818394097280	959.260234153803	929.626448069026	895.181343422062
758	1715.111112293380	1881.201709035820	1929.471386754920	1927.307311379950	1801.619221830870	1650.194215514440	1531.257014469740	1471.012124230700	1406.352335914130	1266.167626198360	1249.886149428780	1175.839096049580	959.252728343226	929.627165419340	895.186720447243
759	1715.088370336550	1881.089394481630	1929.430723864460	1927.361496681720	1801.659095745830	1650.206729497480	1531.264887772210	1471.033209197270	1406.379894426390	1266.165671490350	1249.892188093070	1175.859806974170	959.245129728201	929.627931096210	895.192040042771
760	1715.065535704010	1880.977307490390	1929.390371014440	1927.415547882710	1801.698956400440	1650.219247042000	1531.272716848280	1471.054297245320	1406.407430187970	1266.163717758790	1249.898269127980	1175.880517926630	959.237436923269	929.628747090464	895.197301376592
761	1715.042607290040	1880.865513245780	1929.350336216640	1927.469460151100	1801.738807260610	1650.231766509830	1531.280507688430	1471.075388113500	1406.434949330210	1266.161762224730	1249.904406318920	1175.901233810560	959.229647338261	929.629607646212	895.202504864821
762	1715.019581066410	1880.753949645970	1929.310623941270	1927.523236101300	1801.778648338840	1650.244288061030	1531.288256826830	1471.096480828320	1406.462446393580	1266.159807226850	1249.910594708860	1175.921951275770	959.221766210279	929.630520304659	895.207650376664
763	1714.996460179690	1880.642678534830	1929.271233060510	1927.576874295900	1801.818480170530	1650.256810731430	1531.295966739880	1471.117577354480	1406.489928266140	1266.157852196430	1249.916834304710	1175.942673620400	959.213787645782	929.631477182005	895.212737295345
764	1714.973247544630	1880.531634842510	1929.232155982370	1927.630368997330	1801.858301941160	1650.269334386990	1531.303634697900	1471.138674987020	1406.517388029070	1266.155897086850	1249.923125192620	1175.963399655350	959.205715969835	929.632489994911	895.217767627215
765	1714.949939931770	1880.420877882810	1929.193408037000	1927.683738766590	1801.898112034670	1650.281858509370	1531.311261811800	1471.159776313060	1406.544834441530	1266.153942274900	1249.929462717150	1175.984128328760	959.197550062504	929.633545999215	895.222739208886
766	1714.926535516780	1880.310370251000	1929.154968259800	1927.736959631200	1801.937914229450	1650.294382050590	1531.318849400930	1471.180877336090	1406.572257192140	1266.151987219830	1249.935860167730	1176.004863170710	959.189288556032	929.634653009871	895.227654195753
767	1714.903036004410	1880.200144829130	1929.116863082570	1927.790053480790	1801.977702193860	1650.306905110020	1531.326394342910	1471.201983254580	1406.599665198060	1266.150034109260	1249.942300685340	1176.025599266940	959.180931277545	929.635804956430	895.232510899735
768	1714.879438402860	1880.090177911920	1929.079061133690	1927.843000285050	1802.017484853850	1650.319428552560	1531.333899805360	1471.223087778760	1406.627052437760	1266.148079790760	1249.948801392100	1176.046341518580	959.172477803897	929.637005525288	895.237312237951
769	1714.855748547270	1879.980476982500	1929.041582785820	1927.895837558130	1802.057251370860	1650.331952893070	1531.341361740590	1471.244196606240	1406.654423250080	1266.146129047180	1249.955340598800	1176.067083928870	959.163928484500	929.638254573347	895.242055138415
770	1714.831956127260	1879.871044736700	1929.004420614990	1927.948516740460	1802.097010452300	1650.344471813850	1531.348786655720	1471.265303977490	1406.681775860760	1266.144176806550	1249.961948428930	1176.087834967420	959.155284131116	929.639550974090	895.246740058389
771	1714.808066863470	1879.761879776030	1928.967581547170	1928.001080079530	1802.136754984020	1650.356989032090	1531.356163949170	1471.286414593940	1406.709110517200	1266.142228441780	1249.968590811130	1176.108584959770	959.146540887251	929.640895909487	895.251369899453
772	1714.784078418860	1879.652987336370	1928.931058248100	1928.053499572340	1802.176493973060	1650.369502762260	1531.363506905210	1471.307524846730	1406.736427111580	1266.140278972630	1249.975301531280	1176.129339729780	959.137701863365	929.642288784965	895.255944739167
773	1714.759992065360	1879.544345847070	1928.894849486990	1928.105800921160	1802.216217879360	1650.382014289230	1531.370803354630	1471.328636737340	1406.763723703970	1266.138332692050	1249.982047204290	1176.150097369030	959.128762917322	929.643730514751	895.260462714196
774	1714.735805686050	1879.435999862310	1928.858960303600	1928.157958056980	1802.255931182170	1650.394521026380	1531.378064240030	1471.349749318210	1406.791004626000	1266.136387206870	1249.988854533030	1176.170862121990	959.119724846975	929.645221818230	895.264924907651
775	1714.711517757570	1879.327891244930	1928.823396535040	1928.209989304250	1802.295631078280	1650.407023972990	1531.385280462510	1471.370862420900	1406.818264893960	1266.134444436480	1249.995706911690	1176.191628568040	959.110589925188	929.646764568551	895.269331475636
776	1714.687129912210	1879.220085393340	1928.788152439830	1928.261890179680	1802.335320982220	1650.419522068600	1531.392457962560	1471.391975886950	1406.845508470610	1266.132503023730	1250.002616462160	1176.212400093520	959.101352344082	929.648351610731	895.273681738178
777	1714.662644018600	1879.112504712460	1928.753226746260	1928.313662370580	1802.374999086750	1650.432015248440	1531.399593742520	1471.413088855340	1406.872732721870	1266.130564799590	1250.009577711960	1176.233175529850	959.092020457953	929.649994473103	895.277976811944
778	1714.638057487950	1879.005241384840	1928.718624936980	1928.365305278710	1802.414665264160	1650.444502780770	1531.406688302590	1471.434203456820	1406.899944570910	1266.128629130140	1250.016590242430	1176.253955049340	959.082587893521	929.651678671605	895.282217311250
779	1714.613368258060	1878.898223998130	1928.684336356950	1928.416812370470	1802.454319385740	1650.456983998260	1531.413741161550	1471.455316304300	1406.927133620860	1266.126696136590	1250.023654506980	1176.274738512940	959.073057478098	929.653415468894	895.286402949748
780	1714.588575679740	1878.791496814710	1928.650384049340	1928.468199745220	1802.493959409240	1650.469458914550	1531.420752756220	1471.476430415240	1406.954308686350	1266.124766060150	1250.030766636390	1176.295524478800	959.063426463822	929.655198127683	895.290534273244
781	1714.563684416490	1878.685027393070	1928.616734696190	1928.519452106100	1802.533589121930	1650.481929649090	1531.427724613800	1471.497541732200	1406.981463972430	1266.122838403540	1250.037938851450	1176.316316509680	959.053695930399	929.657031068005	895.294611308835
782	1714.538697207450	1878.578848022240	1928.583411254530	1928.570587316360	1802.573203294440	1650.494393244450	1531.434652923330	1471.518655498400	1407.008605087870	1266.120915272350	1250.045154518530	1176.337110603020	959.043867311072	929.658910443087	895.298634378334
783	1714.513601575450	1878.472937484890	1928.550401041900	1928.621581380690	1802.612810297470	1650.506847062920	1531.441541858940	1471.539765411240	1407.035725988110	1266.118993703610	1250.052430116230	1176.357911151030	959.033938748880	929.660838692921	895.302602763352
784	1714.488404717060	1878.367301935830	1928.517716587960	1928.672471587850	1802.652399130210	1650.519293276810	1531.448386346330	1471.560876585520	1407.062831409400	1266.117077427810	1250.059745379120	1176.378712031180	959.023911060477	929.662815384343	895.306518558624
785	1714.463103421250	1878.261946900390	1928.485347455880	1928.723214397860	1802.691978745600	1650.531730523560	1531.455194282900	1471.581985179570	1407.089919643180	1266.115163321230	1250.067128363340	1176.399524478140	959.013784517085	929.664838784083	895.310382428927
786	1714.437695838050	1878.156850658630	1928.453288680720	1928.773848844560	1802.731541743740	1650.544160205770	1531.461954367870	1471.603094038220	1407.116990311380	1266.113255664710	1250.074547307120	1176.420333437340	959.003554946933	929.666910540893	895.314191978944
787	1714.412186637700	1878.052048802200	1928.421553885600	1928.824347943590	1802.771097404880	1650.556579468750	1531.468679667720	1471.624199946690	1407.144043921000	1266.111349769460	1250.082030691300	1176.441150359140	958.993224088542	929.669032284048	895.317949205929
788	1714.386575937910	1877.947507936110	1928.390143686310	1928.874734481430	1802.810636008320	1650.568989785000	1531.475357811980	1471.645305018310	1407.171078363740	1266.109450210550	1250.089557518030	1176.461967459030	958.982793256373	929.671205141774	895.321653715602
789	1714.360860099420	1877.843268786970	1928.359052769590	1928.924986554260	1802.850162203480	1650.581389494920	1531.482000413770	1471.666408333730	1407.198096888200	1266.107553941980	1250.097144467790	1176.482791621440	958.972257346002	929.673421935550	895.325307046437
790	1714.335036913480	1877.739263412920	1928.328281113520	1928.975121004430	1802.889673032500	1650.593779147260	1531.488598418600	1471.687509567130	1407.225098046620	1266.105663617790	1250.104774936140	1176.503617916340	958.961624312754	929.675695690272	895.328908478998
791	1714.309108976210	1877.635580899180	1928.297828530210	1929.025132982590	1802.929171984560	1650.606157869470	1531.495157180260	1471.708608720100	1407.252084385270	1266.103777052120	1250.112460890000	1176.524449821050	958.950891673437	929.678008731842	895.332457902758
792	1714.283078334240	1877.532145130940	1928.267695598060	1929.075023612720	1802.968657281540	1650.618524972030	1531.501673364750	1471.729705045770	1407.279051030030	1266.101896215290	1250.120198631470	1176.545285877220	958.940055836259	929.680379620474	895.335956005625
793	1714.256942345250	1877.429021186160	1928.237890503470	1929.124792773550	1803.008127254670	1650.630880869550	1531.508148070740	1471.750800546530	1407.306007046640	1266.100020757210	1250.127988415680	1176.566125711140	958.929115737053	929.682788658278	895.339402866043
794	1714.230701425520	1877.326154758520	1928.208390303660	1929.174434103720	1803.047585940950	1650.643227371570	1531.514582075830	1471.771891882430	1407.332940410800	1266.098150213580	1250.135829969810	1176.586969727450	958.918075672442	929.685250679866	895.342800018158
795	1714.204355827840	1877.223583738940	1928.179215050910	1929.223961711220	1803.087027992760	1650.655561697300	1531.520974581910	1471.792982046940	1407.359861720410	1266.096286628170	1250.143719324380	1176.607817004480	958.906935354027	929.687757130607	895.346146122157
796	1714.177902457090	1877.121274875810	1928.150351516810	1929.273359651710	1803.126458668940	1650.667881458020	1531.527325787900	1471.814066979100	1407.386763539400	1266.094427659900	1250.151668155960	1176.628670917140	958.895693066691	929.690310890498	895.349443925994
797	1714.151349143900	1877.019264807260	1928.121816183320	1929.322660956950	1803.165870867380	1650.680188334860	1531.533632059750	1471.835151804250	1407.413652339910	1266.092575797270	1250.159660983720	1176.649525635990	958.884350084636	929.692911465915	895.352689190694
798	1714.124682938310	1876.917531462080	1928.093588635880	1929.371820788080	1803.205272363820	1650.692481805510	1531.539900093370	1471.856230468350	1407.440521490330	1266.090728859650	1250.167713082880	1176.670385063740	958.872904926182	929.695559897396	895.355887840199
799	1714.097909896340	1876.816080291900	1928.065684689550	1929.420883092060	1803.244655634370	1650.704762284170	1531.546122602390	1471.877307924800	1407.467375532380	1266.088889337900	1250.175805643010	1176.691248021530	958.861355079976	929.698255814530	895.359034430656
800	1714.071029934800	1876.714917694830	1928.038094352170	1929.469806751510	1803.284032109690	1650.717027909710	1531.552309750430	1471.898380399880	1407.494213298380	1266.087055708240	1250.183965870480	1176.712119198830	958.849702242579	929.701001031018	895.362132277419
801	1714.044044489600	1876.614022597430	1928.010813895710	1929.518630396900	1803.323385994400	1650.729281329660	1531.558448802820	1471.919450713410	1407.521033114890	1266.085231181650	1250.192161855950	1176.732990694040	958.837947564387	929.703793552185	895.365181523244
802	1714.016950491210	1876.513425304590	1927.983854170210	1929.567325577940	1803.362728051760	1650.741518076890	1531.564553034370	1471.940515663470	1407.547836768680	1266.083411669310	1250.200421366600	1176.753870497810	958.826089649067	929.706631975566	895.368184781826
803	1713.989746232330	1876.413094276340	1927.957216829840	1929.615915601000	1803.402053118140	1650.753740755360	1531.570610849020	1471.961577230750	1407.574624226280	1266.081601146180	1250.208724632770	1176.774750588630	958.814130317673	929.709520152675	895.371138683151
804	1713.962435554860	1876.313073551140	1927.930896230200	1929.664378321520	1803.441366346950	1650.765947326200	1531.576632159780	1471.982634623120	1407.601397491610	1266.079797119070	1250.217087171350	1176.795638392020	958.802064194973	929.712451350940	895.374046422706
805	1713.935018071860	1876.213292732540	1927.904889939460	1929.712730299090	1803.480661538380	1650.778137374750	1531.582607696290	1472.003687881130	1407.628153356930	1266.078002047080	1250.225493591420	1176.816528268760	958.789899628330	929.715438871858	895.376906986500
806	1713.907492438720	1876.113841248480	1927.879203904800	1929.760967085550	1803.519942708340	1650.790312191020	1531.588544639370	1472.024736643700	1407.654895993210	1266.076213823630	1250.233954947670	1176.837423438180	958.777633164081	929.718463753763	895.379718708264
807	1713.879858515360	1876.014641509900	1927.853831731950	1929.809086763080	1803.559208508760	1650.802471590430	1531.594439086750	1472.045779917220	1407.681618699630	1266.074434326210	1250.242467821590	1176.858322980520	958.765263476098	929.721543516715	895.382483950160
808	1713.852117284870	1875.915760633230	1927.828783599330	1929.857092191490	1803.598457410110	1650.814614215110	1531.600292003270	1472.066819916020	1407.708330412050	1266.072663259370	1250.251032425750	1176.879227245800	958.752792017068	929.724661649174	895.385203345039
809	1713.824266954480	1875.817142115850	1927.804038066170	1929.904982344220	1803.637693682840	1650.826741902670	1531.606102902630	1472.087853379450	1407.735021523050	1266.070900214140	1250.259648486210	1176.900135911610	958.740217018532	929.727829011078	895.387877723512
810	1713.796310554700	1875.718825315740	1927.779620626080	1929.952769971860	1803.676910748370	1650.838852555640	1531.611872280890	1472.108883213180	1407.761701856880	1266.069147150050	1250.268312292240	1176.921047762680	958.727541026390	929.731040852935	895.390505295027
811	1713.768241066190	1875.620783824850	1927.755504752440	1930.000428908610	1803.716114066450	1650.850944023190	1531.617601554370	1472.129905501160	1407.788363221590	1266.067401955080	1250.277034630350	1176.941966535900	958.714762303105	929.734297985756	895.393087282566
812	1713.740063604970	1875.523041614160	1927.731711522120	1930.047995138870	1803.755298275480	1650.863018377430	1531.623285257520	1472.150925283380	1407.815012509170	1266.065667119540	1250.285801162420	1176.962888000960	958.701879362052	929.737601203533	895.395625407557
813	1713.711775778230	1875.425575922150	1927.708224043830	1930.095430035450	1803.794474751160	1650.875074442670	1531.628931915700	1472.171936513640	1407.841642762920	1266.063940116720	1250.294625978000	1176.983817951370	958.688893724150	929.740952197776	895.398119918983
814	1713.683380988880	1875.328397439300	1927.685045007510	1930.142773002170	1803.833626721160	1650.887113118610	1531.634533479360	1472.192944314910	1407.868258173060	1266.062225258650	1250.303491706150	1177.004746300870	958.675804421236	929.744349034684	895.400569817092
815	1713.654874320070	1875.231515349230	1927.662182857460	1930.189985661020	1803.872766973760	1650.899132182110	1531.640099153610	1472.213944635350	1407.894858092050	1266.060517850540	1250.312423581200	1177.025683492930	958.662611813096	929.747791083654	895.402977054578
816	1713.626255945030	1875.134905347720	1927.639639247670	1930.237103752990	1803.911886286170	1650.911133647320	1531.645617941290	1472.234940244740	1407.921442102630	1266.058823274950	1250.321391821950	1177.046620794800	958.649317084092	929.751278711595	895.405340537653
817	1713.597529293260	1875.038594592810	1927.617405768140	1930.284101210430	1803.950993774170	1650.923115050550	1531.651100855840	1472.255928184910	1407.948010714750	1266.057136333690	1250.330422217380	1177.067567346380	958.635918687994	929.754812742082	895.407661508401
818	1713.568695385560	1874.942547723690	1927.595487623960	1930.330998345360	1803.990081576600	1650.935077919860	1531.656535890940	1472.276910627590	1407.974563497010	1266.055461718920	1250.339496454330	1177.088513652030	958.622419565030	929.758396689668	895.409939717507
819	1713.539750384190	1874.846825616930	1927.573881487750	1930.377776639230	1804.029155644570	1650.947020654480	1531.661936101340	1472.297886521070	1408.001103711340	1266.053796712830	1250.348628332390	1177.109468321160	958.608818223219	929.762018897918	895.412175840864
820	1713.510695928010	1874.751355697140	1927.552586036160	1930.424447376830	1804.068209921540	1650.958943454090	1531.667290602830	1472.318855715700	1408.027624592890	1266.052143855760	1250.357804484580	1177.130424964010	958.595114411163	929.765692182609	895.414370367669
821	1713.481531456930	1874.656210898300	1927.531609589640	1930.471009666570	1804.107248921790	1650.970846484000	1531.672606695750	1472.339818049340	1408.054135435060	1266.050501066810	1250.367035230680	1177.151387378770	958.581309682617	929.769404320969	895.416523732688
822	1713.452256788360	1874.561323270920	1927.510933375550	1930.517468929930	1804.146270976650	1650.982733061300	1531.677879261920	1472.360772504750	1408.080625956650	1266.048870274090	1250.376316918640	1177.172354362650	958.567401982684	929.773164028427	895.418636301744
823	1713.422874145540	1874.466756483250	1927.490570197590	1930.563820602350	1804.185273837630	1650.994596830700	1531.683110466190	1472.381721324130	1408.107107701540	1266.047251171920	1250.385649380770	1177.193325901680	958.553395036323	929.776965527799	895.420707664463
824	1713.393378638640	1874.372458329130	1927.470512771860	1930.610059915850	1804.224261857810	1651.006439225680	1531.688299744360	1472.402661264200	1408.133568032660	1266.045643404360	1250.395032687890	1177.214302033050	958.539284072085	929.780811941378	895.422737702139
825	1713.363774128980	1874.278463285380	1927.450770426950	1930.656201807210	1804.263231279050	1651.018260827980	1531.693447699400	1472.423595226780	1408.160018298270	1266.044049042030	1250.404463390290	1177.235280346310	958.525072178941	929.784702375660	895.424730230391
826	1713.334057436640	1874.184746395930	1927.431331382860	1930.702223838820	1804.302187739030	1651.030061282830	1531.698557107440	1472.444519296670	1408.186450256510	1266.042465580280	1250.413951392850	1177.256263520730	958.510758656204	929.788636307700	895.426683708922
827	1713.304232713200	1874.091319100360	1927.412193913710	1930.748163952710	1804.341120094350	1651.041841377290	1531.703621187960	1472.465438754200	1408.212869248240	1266.040895650470	1250.423480314490	1177.277252072100	958.496341440351	929.792614607485	895.428598272999
828	1713.274295330400	1873.998183072480	1927.393371458980	1930.793975020810	1804.380039933480	1651.053598997610	1531.708648369790	1472.486347089760	1408.239270897370	1266.039337084790	1250.433069403980	1177.298247547240	958.481822888507	929.796639337610	895.430474080158
829	1713.244246672150	1873.905336831960	1927.374860637470	1930.839699213920	1804.418937041060	1651.065335539810	1531.713630545710	1472.507249742490	1408.265657705470	1266.037793186100	1250.442699598200	1177.319244220720	958.467202744257	929.800707797956	895.432312413139
830	1713.214088528130	1873.812785342380	1927.356654270630	1930.885300973480	1804.457823203110	1651.077049439970	1531.718577366540	1472.528142536320	1408.292029658360	1266.036260907610	1250.452394139730	1177.340250359010	958.452480190489	929.804818986033	895.434111648328
831	1713.183821447490	1873.720500146840	1927.338758744560	1930.930813323650	1804.496684685440	1651.088741944970	1531.723476659160	1472.549028654650	1408.318388373650	1266.034744646020	1250.462125386920	1177.361256344310	958.437658861646	929.808976724794	895.435874911103
832	1713.153443024400	1873.628531340940	1927.321165672600	1930.976212277060	1804.535533481600	1651.100411649800	1531.728341319680	1472.569904529540	1408.344732307430	1266.033239574700	1250.471916655180	1177.382270893290	958.422736758183	929.813174233103	895.437601067973
833	1713.122951898730	1873.536834457320	1927.303884247320	1931.021514206160	1804.574360730770	1651.112058681350	1531.733159208290	1472.590772507520	1408.371060020040	1266.031750304760	1250.481751916260	1177.403287533050	958.407714416422	929.817417268474	895.439291720616
834	1713.092350447150	1873.445454766800	1927.286908087480	1931.066705966910	1804.613170757360	1651.123683493830	1531.737939896400	1472.611631628180	1408.397375525820	1266.030273985970	1250.491644126880	1177.424310866690	958.392589277053	929.821699639844	895.440946390511
835	1713.061642941330	1873.354331876720	1927.270229683410	1931.111799997100	1804.651962602550	1651.135289278180	1531.742676209760	1472.632481738690	1408.423672636400	1266.028813270660	1250.501580052570	1177.445336706630	958.377366674983	929.826028073366	895.442565748114
836	1713.030825175370	1873.263532307790	1927.253858257910	1931.156791861640	1804.690736821120	1651.146869769640	1531.747375107500	1472.653322690450	1408.449961210950	1266.027366000290	1250.511569287220	1177.466368688650	958.362044414910	929.830395880280	895.444149798827
837	1712.999895139880	1873.172995003050	1927.237788012380	1931.201678851680	1804.729492679810	1651.158426766900	1531.752030482680	1472.674153484770	1408.476229100560	1266.025933889410	1250.521608638380	1177.487405405500	958.346622483034	929.834808292135	895.445699416800
838	1712.968855916190	1873.082775505000	1927.222024698720	1931.246473448220	1804.768227831580	1651.169960120360	1531.756644883070	1472.694976441390	1408.502489086470	1266.024516918020	1250.531697910550	1177.508448498730	958.331103825099	929.839260905554	895.447216060922
839	1712.937704135330	1872.992819454140	1927.206558009550	1931.291158434830	1804.806947082500	1651.181470775670	1531.761218386120	1472.715787356510	1408.528727882480	1266.023114982100	1250.541837173320	1177.529496348140	958.315484308608	929.843754465673	895.448699232304
840	1712.906440476110	1872.903171008900	1927.191383166180	1931.335751715140	1804.845646024520	1651.192958027430	1531.765750981800	1472.736591794670	1408.554956507060	1266.021729892560	1250.552023585380	1177.550545765290	958.299764721566	929.848290840114	895.450149187986
841	1712.875069511800	1872.813804794230	1927.176519727940	1931.380231970420	1804.884330963700	1651.204421064060	1531.770245412430	1472.757383043760	1408.581167772490	1266.020359449620	1250.562266532510	1177.571602010910	958.283946575360	929.852873109058	895.451566055534
842	1712.843590837650	1872.724728333850	1927.161962637300	1931.424629654820	1804.922989954710	1651.215861018290	1531.774694665250	1472.778167557820	1408.607364939360	1266.019006483290	1250.572549314500	1177.592660978830	958.268029108208	929.857494634720	895.452951161325
843	1712.812000095000	1872.635935148220	1927.147700166610	1931.468911157740	1804.961635746940	1651.227276402340	1531.779108026410	1472.798938547890	1408.633546501610	1266.017667709000	1250.582894801310	1177.613726824840	958.252013656760	929.862160428080	895.454305668472
844	1712.780297033520	1872.547431502790	1927.133741980650	1931.513110782360	1805.000256815050	1651.238668185270	1531.783477045830	1472.819701465250	1408.659715262360	1266.016348165930	1250.593277013270	1177.634794319210	958.235902268557	929.866867594752	895.455627735493
845	1712.748486883650	1872.459231940710	1927.120079715430	1931.557195102840	1805.038866214500	1651.250035414830	1531.787810924600	1472.840452366280	1408.685869647270	1266.015042717190	1250.603720790220	1177.655871803660	958.219694267398	929.871614284620	895.456919468392
846	1712.716567296040	1872.371305070480	1927.106722864930	1931.601194428380	1805.077449030860	1651.261378218470	1531.792096573800	1472.861194410290	1408.712010734680	1266.013756893520	1250.614202160430	1177.676948905800	958.203387352405	929.876406639163	895.458180497599
847	1712.684538209680	1872.283684447070	1927.093663954820	1931.645087435560	1805.116018009250	1651.272697023780	1531.796349316300	1472.881923964410	1408.738137497420	1266.012485729320	1250.624742194320	1177.698034181220	958.186982392992	929.881234554921	895.459412411240
848	1712.652400985160	1872.196337152740	1927.080896137600	1931.688887382340	1805.154564062940	1651.283996442870	1531.800556767980	1472.902643416160	1408.764248406120	1266.011233965910	1250.635325502700	1177.719122046660	958.170482912184	929.886106410369	895.460614233622
849	1712.620154607890	1872.109302135540	1927.068425024080	1931.732584820770	1805.193092553670	1651.295266432060	1531.804726926920	1472.923351786150	1408.790348186040	1266.009998685670	1250.645964006700	1177.740217427390	958.153889553931	929.891014009662	895.461788231711
850	1712.587800571620	1872.022520064350	1927.056249207690	1931.776192768330	1805.231601601790	1651.306512728400	1531.808850973100	1472.944048886180	1408.816429031430	1266.008781848320	1250.656645820330	1177.761315117340	958.137198216451	929.895963107011	895.462933713638
851	1712.555337671480	1871.936062064000	1927.044373508010	1931.819704463910	1805.270090105790	1651.317733838850	1531.812939490320	1472.964734616220	1408.842502465970	1266.007583261010	1250.667379628980	1177.782416613030	958.120414934022	929.900951347229	895.464050680713
852	1712.522763364240	1871.849864607790	1927.032787059570	1931.863115458620	1805.308559011990	1651.328930768210	1531.816984698940	1472.985407989890	1408.868554907130	1266.006402618640	1250.678162536980	1177.803522975620	958.103534310410	929.905980146658	895.465140062745
853	1712.490080583660	1871.763982740460	1927.021498219160	1931.906439410050	1805.347007793310	1651.340102952580	1531.820989520070	1473.006071310250	1408.894599071900	1266.005240712790	1250.688994954010	1177.824636029760	958.086557010359	929.911048380194	895.466201143396
854	1712.457289835940	1871.678364366080	1927.010497389160	1931.949660748180	1805.385441668360	1651.351250766740	1531.824954916080	1473.026720421480	1408.920623192570	1266.004097723870	1250.699876323760	1177.845753967880	958.069485998274	929.916159832903	895.467235293704
855	1712.424392099810	1871.593049528010	1926.999781411800	1931.992796950340	1805.423849847470	1651.362373706510	1531.828880015820	1473.047360897140	1408.946635013930	1266.002975129210	1250.710803440690	1177.866875749950	958.052321098789	929.921308581545	895.468243688359
856	1712.391384405390	1871.508012082330	1926.989365326840	1932.035824863220	1805.462241073870	1651.373470678100	1531.832767926410	1473.067985978000	1408.972631500980	1266.001870832190	1250.721785433860	1177.888004545140	958.035062724614	929.926498924728	895.469228794295
857	1712.358268086970	1871.423261450140	1926.979247613270	1932.078777742790	1805.500607827890	1651.384543442390	1531.836611621080	1473.088601936930	1408.998616287080	1266.000787494710	1250.732807077670	1177.909136237810	958.017709816390	929.931726344146	895.470186252612
858	1712.325044820840	1871.338791996440	1926.969413584480	1932.121618462770	1805.538962111310	1651.395589738430	1531.840419160210	1473.109202421620	1409.024584994170	1265.999722209730	1250.743889167640	1177.930275213550	958.000264255818	929.936996132799	895.471122912634
859	1712.291715605910	1871.254608702450	1926.959874805060	1932.164382669980	1805.577288638460	1651.406610537530	1531.844182151580	1473.129792981260	1409.050541524180	1265.998679875800	1250.755008068090	1177.951415529090	957.982728739361	929.942304899484	895.472031337205
860	1712.258277584100	1871.170725858240	1926.950621860220	1932.207037693330	1805.615602381160	1651.417606778010	1531.847911977720	1473.150369167790	1409.076483993650	1265.997655216650	1250.766186282240	1177.972565177320	957.965102557191	929.947650074985	895.472915922476
861	1712.224734392950	1871.087111147730	1926.941663722750	1932.249610249720	1805.653888407660	1651.428578965940	1531.851593532980	1473.170934212150	1409.102412174790	1265.996653917010	1250.777402133960	1177.993715330890	957.947383301764	929.953037875264	895.473777206636
862	1712.191083112090	1871.003799595080	1926.932993637450	1932.292084323240	1805.692159723550	1651.439524815000	1531.855243597370	1473.191484655610	1409.128326324790	1265.995670870280	1250.788674652390	1178.014874262990	957.929575140979	929.958459007135	895.474616603591
863	1712.157326550800	1870.920756773320	1926.924608703890	1932.334477280130	1805.730406865730	1651.450450050140	1531.858846580110	1473.212022875220	1409.154225643280	1265.994710953130	1250.799989911380	1178.036035565660	957.911674525199	929.963920045159	895.475432997795
864	1712.123463659000	1870.838022285130	1926.916510403160	1932.376769911840	1805.768634440430	1651.461345411910	1531.862414643760	1473.232547891350	1409.180114394470	1265.993771161390	1250.811358647860	1178.057204400470	957.893688237783	929.969416934097	895.476226502399
865	1712.089493398760	1870.755546207910	1926.908693359850	1932.418975536320	1805.806841505360	1651.472216739670	1531.865936969190	1473.253059524650	1409.205984038520	1265.992853740500	1250.822770145720	1178.078375599760	957.875608128954	929.974951232264	895.476998598148
866	1712.055417309050	1870.673379117280	1926.901165288970	1932.461090534220	1805.845029976230	1651.483061972610	1531.869425281620	1473.273557679660	1409.231846887940	1265.991958259190	1250.834232198380	1178.099554915070	957.857439782748	929.980524043199	895.477750671882
867	1712.021235419000	1870.591468997190	1926.893913913420	1932.503111373040	1805.883197811610	1651.493882656380	1531.872871690310	1473.294041439020	1409.257688618390	1265.991084988930	1250.845742207370	1178.120739201850	957.839182380087	929.986137649250	895.478482296091
868	1711.986949497200	1870.509858791580	1926.886942629270	1932.545049811080	1805.921341464900	1651.504678086980	1531.876278453280	1473.314513162310	1409.283521495930	1265.990234153030	1250.857297748720	1178.141926254800	957.820836119589	929.991785778087	895.479193954531
