detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
645	412.5807308	442.4273500	489.7170942	509.6405062	559.4799583	619.3455472	664.2863861	680.5239279	708.0130524	753.0242587	761.1552127	778.0457075	864.4547737	884.5096958	899.56
646	412.5809214	442.4275406	489.7172849	509.6406968	559.4801489	619.3457378	664.2865767	680.5241185	708.0132430	753.0244493	761.1554033	778.0458981	864.4549643	884.5098864	899.56
647	412.5811120	442.4277312	489.7174755	509.6408874	559.4803395	619.3459285	664.2867673	680.5243091	708.0134337	753.0246399	761.1555939	778.0460887	864.4551549	884.5100771	899.56
648	412.5813026	442.4279219	489.7176661	509.6410780	559.4805302	619.3461191	664.2869580	680.5244997	708.0136243	753.0248305	761.1557845	778.0462793	864.4553455	884.5102677	899.56
649	412.5814933	442.4281125	489.7178567	509.6412686	559.4807208	619.3463097	664.2871486	680.5246904	708.0138149	753.0250212	761.1559752	778.0464699	864.4555362	884.5104583	899.56
650	412.5816839	442.4283031	489.7180473	509.6414593	559.4809114	619.3465003	664.2873392	680.5248810	708.0140055	753.0252118	761.1561658	778.0466606	864.4557268	884.5106489	899.56
651	412.5818745	442.4284937	489.7182380	509.6416499	559.4811020	619.3466909	664.2875298	680.5250716	708.0141961	753.0254024	761.1563564	778.0468512	864.4559174	884.5108395	899.56
652	412.5820651	442.4286843	489.7184286	509.6418405	559.4812926	619.3468816	664.2877204	680.5252622	708.0143868	753.0255930	761.1565470	778.0470418	864.4561080	884.5110302	899.56
653	412.5822557	442.4288750	489.7186192	509.6420311	559.4814832	619.3470722	664.2879111	680.5254528	708.0145774	753.0257836	761.1567376	778.0472324	864.4562986	884.5112208	899.56
654	412.5824464	442.4290656	489.7188098	509.6422217	559.4816739	619.3472628	664.2881017	680.5256435	708.0147680	753.0259742	761.1569283	778.0474230	864.4564893	884.5114114	899.56
655	412.5826370	442.4292562	489.7190004	509.6424123	559.4818645	619.3474534	664.2882923	680.5258341	708.0149586	753.0261649	761.1571189	778.0476137	864.4566799	884.5116020	899.56
656	412.5828276	442.4294468	489.7191910	509.6426030	559.4820551	619.3476440	664.2884829	680.5260247	708.0151492	753.0263555	761.1573095	778.0478043	864.4568705	884.5117926	899.56
657	412.5830182	442.4296374	489.7193817	509.6427936	559.4822457	619.3478346	664.2886735	680.5262153	708.0153399	753.0265461	761.1575001	778.0479949	864.4570611	884.5119832	899.56
658	412.5832088	442.4298281	489.7195723	509.6429842	559.4824363	619.3480253	664.2888642	680.5264059	708.0155305	753.0267367	761.1576907	778.0481855	864.4572517	884.5121739	899.56
659	412.5833995	442.4300187	489.7197629	509.6431748	559.4826270	619.3482159	664.2890548	680.5265966	708.0157211	753.0269273	761.1578814	778.0483761	864.4574423	884.5123645	899.56
660	412.5835901	442.4302093	489.7199535	509.6433654	559.4828176	619.3484065	664.2892454	680.5267872	708.0159117	753.0271180	761.1580720	778.0485668	864.4576330	884.5125551	899.56
661	412.5837807	442.4303999	489.7201441	509.6435561	559.4830082	619.3485971	664.2894360	680.5269778	708.0161023	753.0273086	761.1582626	778.0487574	864.4578236	884.5127457	899.56
662	412.5839713	442.4305905	489.7203348	509.6437467	559.4831988	619.3487877	664.2896266	680.5271684	708.0162930	753.0274992	761.1584532	778.0489480	864.4580142	884.5129363	899.56
663	412.5841619	442.4307812	489.7205254	509.6439373	559.4833894	619.3489784	664.2898172	680.5273590	708.0164836	753.0276898	761.1586438	778.0491386	864.4582048	884.5131270	899.56
664	412.5843526	442.4309718	489.7207160	509.6441279	559.4835801	619.3491690	664.2900079	680.5275496	708.0166742	753.0278804	761.1588345	778.0493292	864.4583954	884.5133176	899.56
665	412.5845432	442.4311624	489.7209066	509.6443185	559.4837707	619.3493596	664.2901985	680.5277403	708.0168648	753.0280711	761.1590251	778.0495199	864.4585861	884.5135082	899.56
666	412.5847338	442.4313530	489.7210972	509.6445092	559.4839613	619.3495502	664.2903891	680.5279309	708.0170554	753.0282617	761.1592157	778.0497105	864.4587767	884.5136988	899.56
667	412.5849244	442.4315436	489.7212879	509.6446998	559.4841519	619.3497408	664.2905797	680.5281215	708.0172461	753.0284523	761.1594063	778.0499011	864.4589673	884.5138894	899.56
668	412.5851150	442.4317343	489.7214785	509.6448904	559.4843425	619.3499315	664.2907703	680.5283121	708.0174367	753.0286429	761.1595969	778.0500917	864.4591579	884.5140801	899.56
669	412.5853057	442.4319249	489.7216691	509.6450810	559.4845332	619.3501221	664.2909610	680.5285027	708.0176273	753.0288335	761.1597875	778.0502823	864.4593485	884.5142707	899.56
670	412.5854963	442.4321155	489.7218597	509.6452716	559.4847238	619.3503127	664.2911516	680.5286934	708.0178179	753.0290242	761.1599782	778.0504729	864.4595392	884.5144613	899.56
671	412.5856869	442.4323061	489.7220503	509.6454623	559.4849144	619.3505033	664.2913422	680.5288840	708.0180085	753.0292148	761.1601688	778.0506636	864.4597298	884.5146519	899.56
672	412.5858775	442.4324967	489.7222410	509.6456529	559.4851050	619.3506939	664.2915328	680.5290746	708.0181991	753.0294054	761.1603594	778.0508542	864.4599204	884.5148425	899.56
673	412.5860681	442.4326873	489.7224316	509.6458435	559.4852956	619.3508846	664.2917234	680.5292652	708.0183898	753.0295960	761.1605500	778.0510448	864.4601110	884.5150332	899.56
674	412.5862587	442.4328780	489.7226222	509.6460341	559.4854863	619.3510752	664.2919141	680.5294558	708.0185804	753.0297866	761.1607406	778.0512354	864.4603016	884.5152238	899.56
675	412.5864494	442.4330686	489.7228128	509.6462247	559.4856769	619.3512658	664.2921047	680.5296465	708.0187710	753.0299772	761.1609313	778.0514260	864.4604923	884.5154144	899.56
676	412.5866400	442.4332592	489.7230034	509.6464154	559.4858675	619.3514564	664.2922953	680.5298371	708.0189616	753.0301679	761.1611219	778.0516167	864.4606829	884.5156050	899.56
677	412.5868306	442.4334498	489.7231940	509.6466060	559.4860581	619.3516470	664.2924859	680.5300277	708.0191522	753.0303585	761.1613125	778.0518073	864.4608735	884.5157956	899.56
678	412.5870212	442.4336404	489.7233847	509.6467966	559.4862487	619.3518376	664.2926765	680.5302183	708.0193429	753.0305491	761.1615031	778.0519979	864.4610641	884.5159863	899.56
679	412.5872118	442.4338311	489.7235753	509.6469872	559.4864393	619.3520283	664.2928672	680.5304089	708.0195335	753.0307397	761.1616937	778.0521885	864.4612547	884.5161769	899.56
680	412.5874025	442.4340217	489.7237659	509.6471778	559.4866300	619.3522189	664.2930578	680.5305996	708.0197241	753.0309303	761.1618844	778.0523791	864.4614454	884.5163675	899.56
681	412.5875931	442.4342123	489.7239565	509.6473684	559.4868206	619.3524095	664.2932484	680.5307902	708.0199147	753.0311210	761.1620750	778.0525698	864.4616360	884.5165581	899.56
682	412.5877837	442.4344029	489.7241471	509.6475591	559.4870112	619.3526001	664.2934390	680.5309808	708.0201053	753.0313116	761.1622656	778.0527604	864.4618266	884.5167487	899.56
683	412.5879743	442.4345935	489.7243378	509.6477497	559.4872018	619.3527907	664.2936296	680.5311714	708.0202960	753.0315022	761.1624562	778.0529510	864.4620172	884.5169393	899.56
684	412.5881649	442.4347842	489.7245284	509.6479403	559.4873924	619.3529814	664.2938203	680.5313620	708.0204866	753.0316928	761.1626468	778.0531416	864.4622078	884.5171300	899.56
685	412.5883556	442.4349748	489.7247190	509.6481309	559.4875831	619.3531720	664.2940109	680.5315526	708.0206772	753.0318834	761.1628375	778.0533322	864.4623984	884.5173206	899.56
686	412.5885462	442.4351654	489.7249096	509.6483215	559.4877737	619.3533626	664.2942015	680.5317433	708.0208678	753.0320741	761.1630281	778.0535229	864.4625891	884.5175112	899.56
687	412.5887368	442.4353560	489.7251002	509.6485122	559.4879643	619.3535532	664.2943921	680.5319339	708.0210584	753.0322647	761.1632187	778.0537135	864.4627797	884.5177018	899.56
688	412.5889274	442.4355466	489.7252909	509.6487028	559.4881549	619.3537438	664.2945827	680.5321245	708.0212491	753.0324553	761.1634093	778.0539041	864.4629703	884.5178924	899.56
689	412.5891180	442.4357373	489.7254815	509.6488934	559.4883455	619.3539345	664.2947733	680.5323151	708.0214397	753.0326459	761.1635999	778.0540947	864.4631609	884.5180831	899.56
690	412.5893087	442.4359279	489.7256721	509.6490840	559.4885362	619.3541251	664.2949640	680.5325057	708.0216303	753.0328365	761.1637906	778.0542853	864.4633515	884.5182737	899.56
691	412.5894993	442.4361185	489.7258627	509.6492746	559.4887268	619.3543157	664.2951546	680.5326964	708.0218209	753.0330272	761.1639812	778.0544759	864.4635422	884.5184643	899.56
692	412.5896899	442.4363091	489.7260533	509.6494653	559.4889174	619.3545063	664.2953452	680.5328870	708.0220115	753.0332178	761.1641718	778.0546666	864.4637328	884.5186549	899.56
693	412.5898805	442.4364997	489.7262440	509.6496559	559.4891080	619.3546969	664.2955358	680.5330776	708.0222022	753.0334084	761.1643624	778.0548572	864.4639234	884.5188455	899.56
694	412.5900711	442.4366904	489.7264346	509.6498465	559.4892986	619.3548876	664.2957264	680.5332682	708.0223928	753.0335990	761.1645530	778.0550478	864.4641140	884.5190362	899.57
695	412.5902617	442.4368810	489.7266252	509.6500371	559.4894893	619.3550782	664.2959171	680.5334588	708.0225834	753.0337896	761.1647436	778.0552384	864.4643046	884.5192268	899.57
696	412.5904524	442.4370716	489.7268158	509.6502277	559.4896799	619.3552688	664.2961077	680.5336495	708.0227740	753.0339803	761.1649343	778.0554290	864.4644953	884.5194174	899.57
697	412.5906430	442.4372622	489.7270064	509.6504184	559.4898705	619.3554594	664.2962983	680.5338401	708.0229646	753.0341709	761.1651249	778.0556197	864.4646859	884.5196080	899.57
698	412.5908336	442.4374528	489.7271971	509.6506090	559.4900611	619.3556500	664.2964889	680.5340307	708.0231552	753.0343615	761.1653155	778.0558103	864.4648765	884.5197986	899.57
699	412.5910242	442.4376434	489.7273877	509.6507996	559.4902517	619.3558407	664.2966795	680.5342213	708.0233459	753.0345521	761.1655061	778.0560009	864.4650671	884.5199893	899.57
700	412.5912148	442.4378341	489.7275783	509.6509902	559.4904424	619.3560313	664.2968702	680.5344119	708.0235365	753.0347427	761.1656967	778.0561915	864.4652577	884.5201799	899.57
701	412.5914055	442.4380247	489.7277689	509.6511808	559.4906330	619.3562219	664.2970608	680.5346026	708.0237271	753.0349333	761.1658874	778.0563821	864.4654484	884.5203705	899.57
702	412.5915961	442.4382153	489.7279595	509.6513715	559.4908236	619.3564125	664.2972514	680.5347932	708.0239177	753.0351240	761.1660780	778.0565728	864.4656390	884.5205611	899.57
703	412.5917867	442.4384059	489.7281501	509.6515621	559.4910142	619.3566031	664.2974420	680.5349838	708.0241083	753.0353146	761.1662686	778.0567634	864.4658296	884.5207517	899.57
704	412.5919773	442.4385965	489.7283408	509.6517527	559.4912048	619.3567937	664.2976326	680.5351744	708.0242990	753.0355052	761.1664592	778.0569540	864.4660202	884.5209424	899.57
705	412.5921679	442.4387872	489.7285314	509.6519433	559.4913954	619.3569844	664.2978233	680.5353650	708.0244896	753.0356958	761.1666498	778.0571446	864.4662108	884.5211330	899.57
706	412.5923586	442.4389778	489.7287220	509.6521339	559.4915861	619.3571750	664.2980139	680.5355557	708.0246802	753.0358864	761.1668405	778.0573352	864.4664015	884.5213236	899.57
707	412.5925492	442.4391684	489.7289126	509.6523245	559.4917767	619.3573656	664.2982045	680.5357463	708.0248708	753.0360771	761.1670311	778.0575259	864.4665921	884.5215142	899.57
708	412.5927398	442.4393590	489.7291032	509.6525152	559.4919673	619.3575562	664.2983951	680.5359369	708.0250614	753.0362677	761.1672217	778.0577165	864.4667827	884.5217048	899.57
709	412.5929304	442.4395496	489.7292939	509.6527058	559.4921579	619.3577468	664.2985857	680.5361275	708.0252521	753.0364583	761.1674123	778.0579071	864.4669733	884.5218954	899.57
710	412.5931210	442.4397403	489.7294845	509.6528964	559.4923485	619.3579375	664.2987764	680.5363181	708.0254427	753.0366489	761.1676029	778.0580977	864.4671639	884.5220861	899.57
711	412.5933117	442.4399309	489.7296751	509.6530870	559.4925392	619.3581281	664.2989670	680.5365087	708.0256333	753.0368395	761.1677936	778.0582883	864.4673545	884.5222767	899.57
712	412.5935023	442.4401215	489.7298657	509.6532776	559.4927298	619.3583187	664.2991576	680.5366994	708.0258239	753.0370302	761.1679842	778.0584790	864.4675452	884.5224673	899.57
713	412.5936929	442.4403121	489.7300563	509.6534683	559.4929204	619.3585093	664.2993482	680.5368900	708.0260145	753.0372208	761.1681748	778.0586696	864.4677358	884.5226579	899.57
714	412.5938835	442.4405027	489.7302470	509.6536589	559.4931110	619.3586999	664.2995388	680.5370806	708.0262052	753.0374114	761.1683654	778.0588602	864.4679264	884.5228485	899.57
715	412.5940741	442.4406934	489.7304376	509.6538495	559.4933016	619.3588906	664.2997294	680.5372712	708.0263958	753.0376020	761.1685560	778.0590508	864.4681170	884.5230392	899.57
716	412.5942648	442.4408840	489.7306282	509.6540401	559.4934923	619.3590812	664.2999201	680.5374618	708.0265864	753.0377926	761.1687467	778.0592414	864.4683076	884.5232298	899.57
717	412.5944554	442.4410746	489.7308188	509.6542307	559.4936829	619.3592718	664.3001107	680.5376525	708.0267770	753.0379833	761.1689373	778.0594320	864.4684983	884.5234204	899.57
718	412.5946460	442.4412652	489.7310094	509.6544214	559.4938735	619.3594624	664.3003013	680.5378431	708.0269676	753.0381739	761.1691279	778.0596227	864.4686889	884.5236110	899.57
719	412.5948366	442.4414558	489.7312001	509.6546120	559.4940641	619.3596530	664.3004919	680.5380337	708.0271583	753.0383645	761.1693185	778.0598133	864.4688795	884.5238016	899.57
720	412.5950272	442.4416464	489.7313907	509.6548026	559.4942547	619.3598437	664.3006825	680.5382243	708.0273489	753.0385551	761.1695091	778.0600039	864.4690701	884.5239923	899.57
721	412.5952179	442.4418371	489.7315813	509.6549932	559.4944454	619.3600343	664.3008732	680.5384149	708.0275395	753.0387457	761.1696997	778.0601945	864.4692607	884.5241829	899.57
722	412.5954085	442.4420277	489.7317719	509.6551838	559.4946360	619.3602249	664.3010638	680.5386056	708.0277301	753.0389364	761.1698904	778.0603851	864.4694514	884.5243735	899.57
723	412.5955991	442.4422183	489.7319625	509.6553745	559.4948266	619.3604155	664.3012544	680.5387962	708.0279207	753.0391270	761.1700810	778.0605758	864.4696420	884.5245641	899.57
724	412.5957897	442.4424089	489.7321532	509.6555651	559.4950172	619.3606061	664.3014450	680.5389868	708.0281113	753.0393176	761.1702716	778.0607664	864.4698326	884.5247547	899.57
725	412.5959803	442.4425995	489.7323438	509.6557557	559.4952078	619.3607968	664.3016356	680.5391774	708.0283020	753.0395082	761.1704622	778.0609570	864.4700232	884.5249454	899.57
726	412.5961709	442.4427902	489.7325344	509.6559463	559.4953985	619.3609874	664.3018263	680.5393680	708.0284926	753.0396988	761.1706528	778.0611476	864.4702138	884.5251360	899.57
727	412.5963616	442.4429808	489.7327250	509.6561369	559.4955891	619.3611780	664.3020169	680.5395587	708.0286832	753.0398894	761.1708435	778.0613382	864.4704045	884.5253266	899.57
728	412.5965522	442.4431714	489.7329156	509.6563276	559.4957797	619.3613686	664.3022075	680.5397493	708.0288738	753.0400801	761.1710341	778.0615289	864.4705951	884.5255172	899.57
729	412.5967428	442.4433620	489.7331062	509.6565182	559.4959703	619.3615592	664.3023981	680.5399399	708.0290644	753.0402707	761.1712247	778.0617195	864.4707857	884.5257078	899.57
730	412.5969334	442.4435526	489.7332969	509.6567088	559.4961609	619.3617498	664.3025887	680.5401305	708.0292551	753.0404613	761.1714153	778.0619101	864.4709763	884.5258985	899.57
731	412.5971240	442.4437433	489.7334875	509.6568994	559.4963515	619.3619405	664.3027794	680.5403211	708.0294457	753.0406519	761.1716059	778.0621007	864.4711669	884.5260891	899.57
732	412.5973147	442.4439339	489.7336781	509.6570900	559.4965422	619.3621311	664.3029700	680.5405118	708.0296363	753.0408425	761.1717966	778.0622913	864.4713575	884.5262797	899.57
733	412.5975053	442.4441245	489.7338687	509.6572806	559.4967328	619.3623217	664.3031606	680.5407024	708.0298269	753.0410332	761.1719872	778.0624820	864.4715482	884.5264703	899.57
734	412.5976959	442.4443151	489.7340593	509.6574713	559.4969234	619.3625123	664.3033512	680.5408930	708.0300175	753.0412238	761.1721778	778.0626726	864.4717388	884.5266609	899.57
735	412.5978865	442.4445057	489.7342500	509.6576619	559.4971140	619.3627029	664.3035418	680.5410836	708.0302082	753.0414144	761.1723684	778.0628632	864.4719294	884.5268515	899.57
736	412.5980771	442.4446964	489.7344406	509.6578525	559.4973046	619.3628936	664.3037325	680.5412742	708.0303988	753.0416050	761.1725590	778.0630538	864.4721200	884.5270422	899.57
737	412.5982678	442.4448870	489.7346312	509.6580431	559.4974953	619.3630842	664.3039231	680.5414648	708.0305894	753.0417956	761.1727497	778.0632444	864.4723106	884.5272328	899.57
738	412.5984584	442.4450776	489.7348218	509.6582337	559.4976859	619.3632748	664.3041137	680.5416555	708.0307800	753.0419863	761.1729403	778.0634351	864.4725013	884.5274234	899.57
739	412.7888159	442.6666088	490.0055675	509.9496446	559.8406015	619.7676784	664.7543890	681.0084450	708.5254389	753.5820624	761.7211879	778.6286405	865.1236659	885.1985080	900.26
740	412.8481487	442.7363329	490.0916965	510.0426618	559.9507871	619.8983600	664.9003612	681.1599218	708.6862055	753.7579681	761.8998174	778.8129226	865.3366011	885.4180832	900.48
741	412.8434859	442.7316700	490.0870336	510.0379990	559.9461242	619.8936972	664.8956983	681.1552590	708.6815427	753.7533052	761.8951546	778.8082598	865.3319382	885.4134204	900.48
742	412.8388230	442.7270072	490.0823708	510.0333362	559.9414614	619.8890343	664.8910355	681.1505961	708.6768798	753.7486424	761.8904917	778.8035970	865.3272754	885.4087576	900.47
743	412.8341602	442.7223444	490.0777080	510.0286733	559.9367985	619.8843715	664.8863727	681.1459333	708.6722170	753.7439796	761.8858289	778.7989341	865.3226125	885.4040947	900.47
744	412.8294974	442.7176815	490.0730451	510.0240105	559.9321357	619.8797086	664.8817098	681.1412704	708.6675541	753.7393167	761.8811660	778.7942713	865.3179497	885.3994319	900.47
745	412.8248345	442.7130187	490.0683823	510.0193476	559.9274729	619.8750458	664.8770470	681.1366076	708.6628913	753.7346539	761.8765032	778.7896084	865.3132869	885.3947690	900.46
746	412.8201717	442.7083558	490.0637194	510.0146848	559.9228100	619.8703830	664.8723841	681.1319448	708.6582285	753.7299910	761.8718404	778.7849456	865.3086240	885.3901062	900.46
747	412.8155088	442.7036930	490.0590566	510.0100220	559.9181472	619.8657201	664.8677213	681.1272819	708.6535656	753.7253282	761.8671775	778.7802828	865.3039612	885.3854434	900.45
748	412.8108460	442.6990302	490.0543938	510.0053591	559.9134843	619.8610573	664.8630585	681.1226191	708.6489028	753.7206654	761.8625147	778.7756199	865.2992983	885.3807805	900.45
749	412.8061832	442.6943673	490.0497309	510.0006963	559.9088215	619.8563944	664.8583956	681.1179562	708.6442399	753.7160025	761.8578518	778.7709571	865.2946355	885.3761177	900.44
750	412.8015203	442.6897045	490.0450681	509.9960334	559.9041587	619.8517316	664.8537328	681.1132934	708.6395771	753.7113397	761.8531890	778.7662942	865.2899727	885.3714548	900.44
751	412.7968575	442.6850416	490.0404052	509.9913706	559.8994958	619.8470688	664.8490699	681.1086306	708.6349143	753.7066768	761.8485262	778.7616314	865.2853098	885.3667920	900.43
752	412.7921946	442.6803788	490.0357424	509.9867078	559.8948330	619.8424059	664.8444071	681.1039677	708.6302514	753.7020140	761.8438633	778.7569686	865.2806470	885.3621292	900.43
753	412.7875318	442.6757160	490.0310796	509.9820449	559.8901701	619.8377431	664.8397443	681.0993049	708.6255886	753.6973512	761.8392005	778.7523057	865.2759841	885.3574663	900.42
754	412.7828690	442.6710531	490.0264167	509.9773821	559.8855073	619.8330802	664.8350814	681.0946420	708.6209257	753.6926883	761.8345376	778.7476429	865.2713213	885.3528035	900.42
755	412.7782061	442.6663903	490.0217539	509.9727192	559.8808445	619.8284174	664.8304186	681.0899792	708.6162629	753.6880255	761.8298748	778.7429800	865.2666585	885.3481406	900.41
756	412.7735433	442.6617274	490.0170910	509.9680564	559.8761816	619.8237546	664.8257557	681.0853164	708.6116001	753.6833626	761.8252120	778.7383172	865.2619956	885.3434778	900.41
757	412.7688804	442.6570646	490.0124282	509.9633936	559.8715188	619.8190917	664.8210929	681.0806535	708.6069372	753.6786998	761.8205491	778.7336544	865.2573328	885.3388150	900.40
758	412.7642176	442.6524018	490.0077654	509.9587307	559.8668559	619.8144289	664.8164301	681.0759907	708.6022744	753.6740370	761.8158863	778.7289915	865.2526699	885.3341521	900.40
759	412.7595548	442.6477389	490.0031025	509.9540679	559.8621931	619.8097660	664.8117672	681.0713278	708.5976115	753.6693741	761.8112234	778.7243287	865.2480071	885.3294893	900.40
760	412.7548919	442.6430761	489.9984397	509.9494050	559.8575303	619.8051032	664.8071044	681.0666650	708.5929487	753.6647113	761.8065606	778.7196658	865.2433443	885.3248264	900.39
761	412.7502291	442.6384132	489.9937768	509.9447422	559.8528674	619.8004404	664.8024415	681.0620022	708.5882859	753.6600484	761.8018978	778.7150030	865.2386814	885.3201636	900.39
762	412.7455662	442.6337504	489.9891140	509.9400794	559.8482046	619.7957775	664.7977787	681.0573393	708.5836230	753.6553856	761.7972349	778.7103402	865.2340186	885.3155008	900.38
763	412.7409034	442.6290876	489.9844512	509.9354165	559.8435417	619.7911147	664.7931159	681.0526765	708.5789602	753.6507228	761.7925721	778.7056773	865.2293557	885.3108379	900.38
764	412.7362406	442.6244247	489.9797883	509.9307537	559.8388789	619.7864518	664.7884530	681.0480136	708.5742973	753.6460599	761.7879092	778.7010145	865.2246929	885.3061751	900.37
765	412.7315777	442.6197619	489.9751255	509.9260908	559.8342161	619.7817890	664.7837902	681.0433508	708.5696345	753.6413971	761.7832464	778.6963516	865.2200301	885.3015122	900.37
766	412.7269149	442.6150990	489.9704626	509.9214280	559.8295532	619.7771262	664.7791273	681.0386880	708.5649717	753.6367342	761.7785836	778.6916888	865.2153672	885.2968494	900.36
767	412.7222520	442.6104362	489.9657998	509.9167652	559.8248904	619.7724633	664.7744645	681.0340251	708.5603088	753.6320714	761.7739207	778.6870260	865.2107044	885.2921866	900.36
768	412.7175892	442.6057734	489.9611370	509.9121023	559.8202275	619.7678005	664.7698017	681.0293623	708.5556460	753.6274086	761.7692579	778.6823631	865.2060415	885.2875237	900.35
769	412.7129264	442.6011105	489.9564741	509.9074395	559.8155647	619.7631376	664.7651388	681.0246994	708.5509831	753.6227457	761.7645950	778.6777003	865.2013787	885.2828609	900.35
770	412.7082635	442.5964477	489.9518113	509.9027766	559.8109019	619.7584748	664.7604760	681.0200366	708.5463203	753.6180829	761.7599322	778.6730374	865.1967159	885.2781980	900.34
771	412.7036007	442.5917848	489.9471484	509.8981138	559.8062390	619.7538120	664.7558131	681.0153738	708.5416575	753.6134200	761.7552694	778.6683746	865.1920530	885.2735352	900.34
772	412.6989378	442.5871220	489.9424856	509.8934510	559.8015762	619.7491491	664.7511503	681.0107109	708.5369946	753.6087572	761.7506065	778.6637118	865.1873902	885.2688724	900.33
773	412.6942750	442.5824592	489.9378228	509.8887881	559.7969133	619.7444863	664.7464875	681.0060481	708.5323318	753.6040944	761.7459437	778.6590489	865.1827273	885.2642095	900.33
774	412.6896122	442.5777963	489.9331599	509.8841253	559.7922505	619.7398234	664.7418246	681.0013852	708.5276689	753.5994315	761.7412808	778.6543861	865.1780645	885.2595467	900.33
775	412.6849493	442.5731335	489.9284971	509.8794624	559.7875877	619.7351606	664.7371618	680.9967224	708.5230061	753.5947687	761.7366180	778.6497232	865.1734017	885.2548838	900.32
776	412.6802865	442.5684706	489.9238342	509.8747996	559.7829248	619.7304978	664.7324989	680.9920596	708.5183433	753.5901058	761.7319552	778.6450604	865.1687388	885.2502210	900.32
777	412.6756236	442.5638078	489.9191714	509.8701368	559.7782620	619.7258349	664.7278361	680.9873967	708.5136804	753.5854430	761.7272923	778.6403976	865.1640760	885.2455582	900.31
778	412.6709608	442.5591450	489.9145086	509.8654739	559.7735991	619.7211721	664.7231733	680.9827339	708.5090176	753.5807802	761.7226295	778.6357347	865.1594131	885.2408953	900.31
779	412.6662980	442.5544821	489.9098457	509.8608111	559.7689363	619.7165092	664.7185104	680.9780710	708.5043547	753.5761173	761.7179666	778.6310719	865.1547503	885.2362325	900.30
780	412.6616351	442.5498193	489.9051829	509.8561482	559.7642735	619.7118464	664.7138476	680.9734082	708.4996919	753.5714545	761.7133038	778.6264090	865.1500875	885.2315696	900.30
781	412.6569723	442.5451564	489.9005200	509.8514854	559.7596106	619.7071836	664.7091847	680.9687454	708.4950291	753.5667916	761.7086410	778.6217462	865.1454246	885.2269068	900.29
782	412.6523094	442.5404936	489.8958572	509.8468226	559.7549478	619.7025207	664.7045219	680.9640825	708.4903662	753.5621288	761.7039781	778.6170834	865.1407618	885.2222440	900.29
783	412.6476466	442.5358308	489.8911944	509.8421597	559.7502849	619.6978579	664.6998591	680.9594197	708.4857034	753.5574660	761.6993153	778.6124205	865.1360989	885.2175811	900.28
784	412.6429838	442.5311679	489.8865315	509.8374969	559.7456221	619.6931950	664.6951962	680.9547568	708.4810405	753.5528031	761.6946524	778.6077577	865.1314361	885.2129183	900.28
785	412.6383209	442.5265051	489.8818687	509.8328340	559.7409593	619.6885322	664.6905334	680.9500940	708.4763777	753.5481403	761.6899896	778.6030948	865.1267733	885.2082554	900.27
786	412.6336581	442.5218422	489.8772058	509.8281712	559.7362964	619.6838694	664.6858705	680.9454312	708.4717149	753.5434774	761.6853268	778.5984320	865.1221104	885.2035926	900.27
787	412.6289952	442.5171794	489.8725430	509.8235084	559.7316336	619.6792065	664.6812077	680.9407683	708.4670520	753.5388146	761.6806639	778.5937692	865.1174476	885.1989298	900.26
788	412.6243324	442.5125166	489.8678802	509.8188455	559.7269707	619.6745437	664.6765449	680.9361055	708.4623892	753.5341518	761.6760011	778.5891063	865.1127847	885.1942669	900.26
789	412.6196696	442.5078537	489.8632173	509.8141827	559.7223079	619.6698808	664.6718820	680.9314426	708.4577263	753.5294889	761.6713382	778.5844435	865.1081219	885.1896041	900.26
790	412.6150067	442.5031909	489.8585545	509.8095198	559.7176451	619.6652180	664.6672192	680.9267798	708.4530635	753.5248261	761.6666754	778.5797806	865.1034591	885.1849412	900.25
791	412.6103439	442.4985280	489.8538916	509.8048570	559.7129822	619.6605552	664.6625563	680.9221170	708.4484007	753.5201632	761.6620126	778.5751178	865.0987962	885.1802784	900.25
792	412.6056810	442.4938652	489.8492288	509.8001942	559.7083194	619.6558923	664.6578935	680.9174541	708.4437378	753.5155004	761.6573497	778.5704550	865.0941334	885.1756156	900.24
793	412.6010182	442.4892024	489.8445660	509.7955313	559.7036565	619.6512295	664.6532307	680.9127913	708.4390750	753.5108376	761.6526869	778.5657921	865.0894705	885.1709527	900.24
794	412.5963554	442.4845395	489.8399031	509.7908685	559.6989937	619.6465666	664.6485678	680.9081284	708.4344121	753.5061747	761.6480240	778.5611293	865.0848077	885.1662899	900.23
795	412.5916925	442.4798767	489.8352403	509.7862056	559.6943309	619.6419038	664.6439050	680.9034656	708.4297493	753.5015119	761.6433612	778.5564664	865.0801449	885.1616270	900.23
796	412.5870297	442.4752138	489.8305774	509.7815428	559.6896680	619.6372410	664.6392421	680.8988028	708.4250865	753.4968490	761.6386984	778.5518036	865.0754820	885.1569642	900.22
797	412.5823668	442.4705510	489.8259146	509.7768800	559.6850052	619.6325781	664.6345793	680.8941399	708.4204236	753.4921862	761.6340355	778.5471408	865.0708192	885.1523014	900.22
798	412.5777040	442.4658882	489.8212518	509.7722171	559.6803423	619.6279153	664.6299165	680.8894771	708.4157608	753.4875234	761.6293727	778.5424779	865.0661563	885.1476385	900.21
