detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
290	1713.965839311250	1875.483461572860	1927.334808813880	1930.489140583870	1804.284932069810	1651.144857259970	1531.789019117750	1472.793236299380	1408.723015978430	1265.997618211770	1250.674203704240	1177.872679739420	957.882540382085	929.992923764087	895.480585726956
291	1713.957656689560	1875.454155393000	1927.328236976870	1930.502961916570	1804.296552063080	1651.148339565460	1531.790356322210	1472.799438561290	1408.730796341550	1265.997243589740	1250.677457404710	1177.878968551580	957.877056600632	929.994649519164	895.480729423300
292	1713.949464016700	1875.424875364600	1927.321693615340	1930.516773790780	1804.308163460080	1651.151819543950	1531.791689891500	1472.805643256420	1408.738575468360	1265.996870623830	1250.680715473560	1177.885257804270	957.871562684380	929.996378529255	895.480871609772
293	1713.941261287880	1875.395621498030	1927.315178718070	1930.530576216790	1804.319773278550	1651.155297191200	1531.793019826840	1472.811843643210	1408.746353359460	1265.996499320590	1250.683988692650	1177.891547497620	957.866060771046	929.998110790186	895.481012299467
294	1713.933048498390	1875.366393803600	1927.308692273730	1930.544390364540	1804.331381515720	1651.158772503030	1531.794346129470	1472.818043086290	1408.754130015420	1265.996129686590	1250.687255479520	1177.897842160600	957.860550874404	929.999846297806	895.481152261185
295	1713.924827016210	1875.337192291560	1927.302234270920	1930.558173701010	1804.342988168850	1651.162245475280	1531.795668800660	1472.824241581690	1408.761905436840	1265.995761728380	1250.690526628500	1177.904132749800	957.855033008300	930.001585047955	895.481289998577
296	1713.916594110400	1875.307973032610	1927.295804698160	1930.571947621230	1804.354593235190	1651.165716103850	1531.796979531230	1472.830439125460	1408.769679624280	1265.995398427230	1250.693802137250	1177.910423780360	957.849507186640	930.003326369977	895.481426278529
297	1713.908351130200	1875.278823914000	1927.289408776530	1930.585712135430	1804.366196712000	1651.169185289080	1531.798294834100	1472.836635713630	1408.777452578320	1265.995033862840	1250.697082003430	1177.916715252400	957.843973423411	930.005071607356	895.481561114129
298	1713.900098071120	1875.249701005720	1927.283036196990	1930.599467253790	1804.377805511140	1651.172651254110	1531.799606508830	1472.842831342240	1408.785230342130	1265.994670994140	1250.700366224690	1177.923007166040	957.838433613381	930.006820075157	895.481694518466
299	1713.891834928750	1875.220604317660	1927.276692012930	1930.613212986510	1804.389405852620	1651.176114863530	1531.800914556690	1472.849026007320	1408.793000810820	1265.994309827710	1250.703654798680	1177.929299521410	957.832884019381	930.008571769268	895.481826504632
300	1713.883561698720	1875.191533859610	1927.270376212530	1930.626949343740	1804.401004596820	1651.179576113400	1531.802218978990	1472.855223212300	1408.800770048120	1265.993950370130	1250.706947723060	1177.935592318600	957.827326526165	930.010326685599	895.481957085701
301	1713.875278376730	1875.162489641290	1927.264088783900	1930.640676335670	1804.412601740980	1651.183034999860	1531.803519777040	1472.861415938860	1408.808538054550	1265.993592627970	1250.710256047090	1177.941890685690	957.821761147980	930.012084820068	895.482087569970
302	1713.866979716980	1875.133471672350	1927.257829715040	1930.654412889730	1804.424197282400	1651.186491519060	1531.804816952150	1472.867607690260	1408.816304830680	1265.993236607850	1250.713557654770	1177.948184381030	957.816187899137	930.013846168605	895.482215381574
303	1713.858676218650	1875.104448338660	1927.251598993870	1930.668120957710	1804.435791218360	1651.189945667230	1531.806102674800	1472.873798462570	1408.824070377020	1265.992885198870	1250.716863606460	1177.954478518860	957.810606794015	930.015613761309	895.482341827377
304	1713.850362615890	1875.075482897440	1927.245405437900	1930.681819691960	1804.447383546150	1651.193397440600	1531.807392497280	1472.879988251830	1408.831834694100	1265.992532664380	1250.720173899800	1177.960773099320	957.805017847062	930.017381540762	895.482466920459
305	1713.842038904620	1875.046543731720	1927.239231544530	1930.695509102580	1804.458981424620	1651.196846847330	1531.808678700310	1472.886177054120	1408.839604383610	1265.992181871890	1250.723488532410	1177.967068122510	957.799425225840	930.019152522405	895.482590673892
306	1713.833705080870	1875.017630850830	1927.233085962540	1930.709189199630	1804.470570578570	1651.200293895790	1531.809961285230	1472.892364865500	1408.847366223270	1265.991832828010	1250.726807501920	1177.973363588540	957.793820647590	930.020926702215	895.482713100735
307	1713.825361140670	1874.988744263940	1927.226968679520	1930.722859993220	1804.482158116680	1651.203738558610	1531.811240253400	1472.898555126690	1408.855126835560	1265.991485539350	1250.730130805940	1177.979659497500	957.788208271267	930.022704076180	895.482834214062
308	1713.817007080160	1874.959883980180	1927.220879682990	1930.736521493380	1804.493744036260	1651.207180832220	1531.812515606190	1472.904740944770	1408.862886220960	1265.991140012510	1250.733469132810	1177.985956340390	957.782588111572	930.024484640301	895.482955068871
309	1713.808642217950	1874.931050008560	1927.214818960380	1930.750195403730	1804.505328334650	1651.210620713100	1531.813787344990	1472.910925760370	1408.870644379990	1265.990796254120	1250.736801089360	1177.992253148730	957.776960183282	930.026268390592	895.483073595729
310	1713.800267925910	1874.902242358040	1927.208786499040	1930.763838130120	1804.516911009150	1651.214058197760	1531.815048885150	1472.917109569580	1408.878401313120	1265.990457077290	1250.740137373970	1177.998550400650	957.771324501247	930.028057075530	895.483190848300
311	1713.791883502340	1874.873431625800	1927.202782286240	1930.777471594380	1804.528492057090	1651.217493282780	1531.816313289410	1472.923292368490	1408.886157020850	1265.990116896810	1250.743477984250	1178.004848096260	957.765681080370	930.029847199888	895.483306839630
312	1713.783488943590	1874.844676638520	1927.196813131940	1930.791095806480	1804.540071475810	1651.220931211610	1531.817574083320	1472.929474153190	1408.893917223480	1265.989778504840	1250.746822917790	1178.011146235650	957.760030795737	930.031640498789	895.483421582763
313	1713.775084246060	1874.815947996370	1927.190865546560	1930.804710776440	1804.551654675940	1651.224361522730	1531.818831268300	1472.935654919780	1408.901670461430	1265.989441907990	1250.750172172200	1178.017444818940	957.754371949832	930.033436968295	895.483535090749
314	1713.766669406240	1874.787245707950	1927.184946171400	1930.818316514220	1804.563230878630	1651.227789424290	1531.820084845770	1472.941838121270	1408.909422475720	1265.989107112910	1250.753525745060	1178.023743846210	957.748705410211	930.035236604483	895.483647376612
315	1713.758244420650	1874.758569781730	1927.179054993440	1930.831913029800	1804.574805444540	1651.231214913040	1531.821334817170	1472.948016840260	1408.917173266820	1265.988774126240	1250.756893963320	1178.030047511850	957.743031192044	930.037039403441	895.483758453394
316	1713.749810992370	1874.729920226150	1927.173191999500	1930.845521063150	1804.586378371050	1651.234637985770	1531.822581183920	1472.954194529650	1408.924922835160	1265.988442954600	1250.760256157570	1178.036347441230	957.737349310564	930.038845361266	895.483869164875
317	1713.741365726490	1874.701297049510	1927.167357176390	1930.859098941130	1804.597949655490	1651.238058639310	1531.823816095230	1472.960371185520	1408.932671181210	1265.988116111990	1250.763622663750	1178.042647815220	957.731659781068	930.040662985436	895.483977865100
318	1713.732910304890	1874.672666111940	1927.161550510800	1930.872667627900	1804.609519295220	1651.241476870540	1531.825055145740	1472.966546804030	1408.940418305390	1265.987788611720	1250.766993479430	1178.048948633900	957.725962618915	930.042475263898	895.484085395372
319	1713.724444724340	1874.644095714740	1927.155763609800	1930.886227133370	1804.621087287640	1651.244894084460	1531.826290595440	1472.972721381250	1408.948166524390	1265.987462946620	1250.770368602190	1178.055249897360	957.720257839536	930.044290689866	895.484191768706
320	1713.715968981700	1874.615551718640	1927.150013389360	1930.899777467440	1804.632663218080	1651.248307497280	1531.827522445790	1472.978894913320	1408.955911185690	1265.987139123340	1250.773748029610	1178.061551605700	957.714544643105	930.046109259485	895.484296998105
321	1713.707483073840	1874.587034131600	1927.144291286460	1930.913318640010	1804.644227958000	1651.251718478810	1531.828750698280	1472.985070796410	1408.963654626770	1265.986817148540	1250.777131759250	1178.067853759020	957.708824690102	930.047930968925	895.484401096568
322	1713.698986997730	1874.558542961460	1927.138597287470	1930.926850660930	1804.655791043160	1651.255127026100	1531.829975354390	1472.991242227150	1408.971396848020	1265.986497028870	1250.780531015010	1178.074156357380	957.703097166553	930.049755814366	895.484504077091
323	1713.690486803340	1874.530078216020	1927.132931378690	1930.940391996840	1804.667352470940	1651.258533136280	1531.831196415640	1472.997412601320	1408.979137849880	1265.986178770990	1250.783923334550	1178.080463676960	957.697362088143	930.051583791986	895.484607016595
324	1713.681970407230	1874.501639902930	1927.127293546360	1930.953905519940	1804.678912238750	1651.261936806470	1531.832413883520	1473.003581915060	1408.986877632730	1265.985862381580	1250.787319949710	1178.086767179870	957.691619470615	930.053414898002	895.484707803028
325	1713.673443834160	1874.473201501030	1927.121683776600	1930.967409922150	1804.690470343980	1651.265338033860	1531.833620310050	1473.009750164520	1408.994616196980	1265.985549375330	1250.790720858060	1178.093071128400	957.685869329780	930.055254693599	895.484807510546
326	1713.664907081330	1874.444816073770	1927.116108633640	1930.980905213280	1804.702026784030	1651.268739039400	1531.834830482380	1473.015917345810	1409.002357813740	1265.985236764010	1250.794126057140	1178.099375522660	957.680111681508	930.057092060964	895.484906152121
327	1713.656360146010	1874.416457099090	1927.110555118330	1930.994391403140	1804.713587407270	1651.272135409250	1531.836037065360	1473.022083455110	1409.010093921300	1265.984926041370	1250.797535544520	1178.105680362730	957.674344553570	930.058932545669	895.485003740715
328	1713.647803025510	1874.388124584330	1927.105029623940	1931.007868501560	1804.725140559100	1651.275529328260	1531.837240060530	1473.028251913440	1409.017828811750	1265.984617214050	1250.800949317730	1178.111985648680	957.668571951318	930.060776143965	895.485100289284
329	1713.639235717210	1874.359818536690	1927.099532136310	1931.021336518310	1804.736692038430	1651.278920793810	1531.838439469420	1473.034415867400	1409.025562485470	1265.984310288760	1250.804378328760	1178.118291380590	957.662791889646	930.062622852134	895.485195810784
330	1713.630658218560	1874.331538963270	1927.094062641180	1931.034808774010	1804.748241842700	1651.282309803290	1531.839635293610	1473.040578738020	1409.033294942830	1265.984005272170	1250.807800659370	1178.124602351120	957.657004384662	930.064472666448	895.485288507172
331	1713.622069913020	1874.303285871130	1927.088621124220	1931.048258437810	1804.759789969340	1651.285696354170	1531.840827534640	1473.046740521470	1409.041026184200	1265.983702170960	1250.811227269140	1178.130908989340	957.651209452568	930.066325583213	895.485382015636
332	1713.613472049520	1874.275028867560	1927.083207571020	1931.061699050420	1804.771336415780	1651.289080443950	1531.842006932900	1473.052901213910	1409.048756209910	1265.983403580690	1250.814658155640	1178.137216074080	957.645407109599	930.068183758295	895.485474535921
333	1713.604863988420	1874.246828749840	1927.077828751250	1931.075130621590	1804.782881179470	1651.292462070160	1531.843191898000	1473.059060811520	1409.056485020340	1265.983104350080	1250.818093316380	1178.143523605420	957.639597372074	930.070042883760	895.485566080944
334	1713.596245727400	1874.218655131630	1927.072471252650	1931.088553161060	1804.794431813810	1651.295842865660	1531.844373284110	1473.065219310460	1409.064218884030	1265.982807055110	1250.821532748920	1178.149831583430	957.633778810164	930.071905100903	895.485656663619
335	1713.587617264200	1874.190508019580	1927.067141674510	1931.101966678550	1804.805973254030	1651.299219593960	1531.845551092850	1473.071376706910	1409.071945244400	1265.982511702480	1250.824976450780	1178.156140008180	957.627954340557	930.073770406078	895.485746296855
336	1713.578978596620	1874.162387420230	1927.061840002130	1931.115371183780	1804.817513004310	1651.302593851730	1531.846725325800	1473.077536468780	1409.079670390840	1265.982218298880	1250.828424419500	1178.162448879740	957.622122525696	930.075638795654	895.485834993546
337	1713.570329722520	1874.134293340040	1927.056566220710	1931.128766686470	1804.829051062100	1651.305965636680	1531.847895984580	1473.083691649180	1409.087394323670	1265.981926851020	1250.831887251040	1178.168762658240	957.616283382142	930.077510266008	895.485923823690
338	1713.561672407720	1874.106225785380	1927.051320315400	1931.142172921440	1804.840587424890	1651.309334946580	1531.849063070820	1473.089845715860	1409.095117043190	1265.981637365600	1250.835343740880	1178.175072437840	957.610436926512	930.079384813534	895.486010687295
339	1713.553003138510	1874.078150604900	1927.046102271250	1931.155550224700	1804.852122090160	1651.312701779240	1531.850217005180	1473.095998665000	1409.102838549740	1265.981352610710	1250.838804490830	1178.181382664790	957.604583175478	930.081262428149	895.486096653093
340	1713.544323656810	1874.050136113500	1927.040927584700	1931.168918555610	1804.863655055350	1651.316066132500	1531.851376835860	1473.102150492810	1409.110558843620	1265.981067090380	1250.842269498430	1178.187693339140	957.598722145790	930.083143133968	895.486181733948
